,Number of Dependents,Latitude,Under 30,Longitude,Gender,Age,City,Married,Population,Senior Citizen,Zip Code,Dependents,Satisfaction Score,Churn Category
2744,0.0,33.752938,0.0,-116.23005500000001,0.0,57.0,444.0,0.0,2743.0,0.0,92203.0,0.0,3.0,0
2745,0.0,33.03933,0.3333333333333333,-115.19185700000001,1.0,56.0,108.0,0.16666666666666666,23394.0,0.0,92227.0,0.0,,0
2746,0.0,33.889604999999996,1.0,-115.25700900000001,1.0,37.0,254.0,0.0,8211.833333333334,0.0,93730.33333333333,0.0,3.0,0
2747,0.5,33.948558,1.0,-116.516976,0.8333333333333334,25.0,255.0,0.0,22796.0,0.0,92240.0,0.3333333333333333,,0
2748,1.0,33.832799,0.0,-116.250973,0.6666666666666666,38.0,255.0,0.0,5529.0,0.0,92241.0,1.0,,0
2749,1.0,32.770393,1.0,-115.60915,0.0,24.0,284.0,1.0,43712.0,0.0,92243.0,0.5,,0
2750,0.0,32.811001,0.3333333333333333,-115.15286499999999,1.0,50.0,422.0,0.0,8062.0,0.0,92250.0,0.0,5.0,0
2751,1.0,34.097863000000004,0.0,-116.59456100000001,0.5,63.0,634.0,1.0,4039.5,0.0,93728.5,1.0,,0
2752,2.0,33.906496000000004,0.0,-116.569499,1.0,44.0,673.0,0.0,732.0,0.0,92258.0,1.0,3.0,0
2753,2.0,33.3249,0.0,-114.758334,1.0,49.0,723.0,1.0,291.0,0.0,92266.0,1.0,3.0,0
2754,0.0,33.763678000000006,0.0,-116.429928,1.0,54.0,794.0,1.0,12465.0,0.0,92270.0,0.0,5.0,0
2755,0.0,33.849263,0.0,-116.382778,1.0,54.0,991.0,0.0,6242.0,0.0,92276.0,0.0,,0
2756,2.0,33.141265000000004,1.0,-116.92066,0.0,28.0,304.0,1.0,48690.0,0.0,92027.0,1.0,3.0,0
2757,2.0,33.972293,0.5,-116.654195,1.0,24.0,1065.0,1.0,805.0,0.0,92282.0,1.0,3.0,0
2758,0.0,34.667815000000004,0.0,-117.53618300000001,1.0,34.0,2.0,0.6666666666666666,18980.0,0.0,92301.0,0.0,3.0,0
2759,0.0,34.559882,0.0,-115.63716399999998,1.0,45.333333333333336,22.0,0.0,42.0,0.0,92304.0,0.0,4.0,0
2760,0.0,33.982787,0.0,-117.057627,1.0,58.0,134.0,0.0,7334.0,0.0,92320.0,0.0,,0
2761,0.0,34.248061,0.0,-117.29028000000001,1.0,59.0,231.0,0.0,10484.0,0.0,92325.0,0.0,3.0,0
2762,0.0,34.9436,1.0,-115.287901,0.0,27.0,306.0,0.0,115.0,0.0,92332.0,0.0,3.0,0
2763,2.0,34.087558,1.0,-117.464096,0.5,28.0,329.0,1.0,82630.0,0.0,92335.0,1.0,3.0,0
2764,2.0,34.136367,0.0,-117.460803,0.0,50.333333333333336,329.0,1.0,54586.0,0.0,92336.0,1.0,3.0,0
2765,0.0,34.049671000000004,0.0,-117.468896,0.3333333333333333,56.0,329.0,0.0,29847.0,0.0,92337.0,0.0,5.0,0
2766,0.0,34.361387,0.0,-117.33750900000001,0.0,54.0,417.0,0.0,68515.0,0.0,92345.0,0.0,3.0,0
2767,2.0,34.2565,0.0,-117.19335,0.5,35.0,499.0,1.0,3764.1666666666665,0.0,93809.66666666667,1.0,5.0,0
2768,0.0,34.711224,0.0,-114.702256,0.0,33.0,652.0,0.16666666666666666,5488.0,0.0,92363.0,0.0,,0
2769,1.0,35.478736,0.0,-115.51698400000001,1.0,49.166666666666664,667.0,1.0,3640.3333333333335,0.0,93854.0,1.0,3.0,0
2770,0.0,34.441123,0.3333333333333333,-118.75082066666667,0.3333333333333333,42.166666666666664,745.0,0.0,12463.0,0.0,92371.0,0.0,5.0,0
2771,0.0,34.459322,0.0,-117.629729,1.0,39.0,755.0,1.0,4280.0,0.0,92372.0,0.0,3.0,0
2772,1.0,34.109775,0.0,-117.378904,0.0,48.166666666666664,812.0,1.0,75882.0,0.0,92376.0,1.0,3.0,0
2773,3.0,33.362575,0.0,-117.299644,1.0,55.0,314.0,0.0,42239.0,0.0,92028.0,1.0,4.0,0
2774,3.0,34.486835,1.0,-117.362274,0.0,23.0,1033.0,0.5,63235.0,0.0,92392.0,0.3333333333333333,,0
2775,3.0,34.567058,0.0,-117.362329,0.0,63.0,1033.0,0.0,12083.0,0.0,92394.0,0.0,3.0,0
2776,1.0,34.142747,0.0,-117.30086399999999,0.3333333333333333,62.0,845.0,0.0,24644.0,0.0,92405.0,1.0,,0
2777,0.0,34.084909,0.0,-117.25810700000001,0.3333333333333333,39.5,845.0,1.0,12149.0,0.0,92408.0,0.0,5.0,0
2778,1.0,34.106922,1.0,-117.29755300000001,1.0,23.0,845.0,1.0,44556.0,0.0,92410.0,1.0,,0
2779,0.0,33.994676,0.0,-117.372498,0.0,37.0,653.1790603501601,0.0,18999.0,0.0,92501.0,0.0,5.0,0
2780,3.0,35.715218666666665,0.0,-119.8212445,0.6666666666666666,31.0,824.0,1.0,46550.0,0.0,92504.0,1.0,3.0,0
2781,0.3333333333333333,33.930931,0.0,-117.36178799999999,0.0,53.0,824.0,1.0,42425.0,0.0,92506.0,0.0,3.0,0
2782,0.0,33.888323,0.0,-117.277533,0.6666666666666666,50.0,577.0,0.5,16577.0,0.0,94062.5,0.0,5.0,0
2783,3.0,33.527605,0.16666666666666666,-116.666551,0.0,50.333333333333336,31.0,1.0,3745.0,0.0,92539.0,1.0,4.0,0
2784,0.0,33.644585,0.0,-118.48290266666666,0.0,45.0,412.0,0.0,39264.0,0.0,92544.0,0.0,3.0,0
2785,0.0,33.734933000000005,1.0,-117.044145,1.0,24.0,412.0,1.0,25694.0,0.3333333333333333,92545.0,0.0,4.0,0
2786,0.0,33.907361,0.0,-117.109972,0.0,52.0,632.0,0.0,12743.0,0.0,92555.0,0.0,,0
2787,0.0,33.739412,1.0,-117.17333400000001,1.0,26.0,962.0,0.16666666666666666,8692.0,0.16666666666666666,92585.0,0.0,3.0,0
2788,0.0,33.69887,0.0,-117.25071000000001,0.0,54.166666666666664,962.0,0.0,13151.0,0.0,92587.0,0.0,3.0,0
2789,1.0,33.617108,0.0,-117.253349,1.0,55.0,1068.0,1.0,19368.0,0.0,92595.0,0.6666666666666666,4.0,0
2790,0.16666666666666666,33.720359,0.0,-117.733655,1.0,60.0,448.0,0.0,2762.0,0.0,92602.0,0.16666666666666666,3.0,0
2791,1.0,33.698728,0.0,-117.67768000000001,0.0,49.0,330.0,0.0,10936.0,0.0,92610.0,1.0,3.0,0
2792,0.0,33.643095,1.0,-119.5084855,1.0,22.0,448.0,0.0,41062.0,0.0,92612.0,0.0,3.0,0
2793,1.0,33.721917,1.0,-118.043237,1.0,32.666666666666664,433.0,0.8333333333333334,32304.0,0.0,92649.0,1.0,,0
2794,1.0,35.78969266666667,0.0,-117.717854,0.0,48.0,496.0,0.6666666666666666,48273.0,0.0,92653.0,1.0,4.0,0
2795,0.0,33.571259000000005,0.0,-117.731917,0.0,57.0,13.0,0.0,41237.0,0.0,92656.0,0.0,3.0,0
2796,0.0,34.18082883333334,0.0,-117.584273,0.0,42.833333333333336,848.0,0.0,15297.0,0.0,92673.0,0.0,3.0,0
2797,0.0,33.611945,0.3333333333333333,-117.66586699999999,1.0,60.0,617.0,0.0,46371.0,0.0,92691.0,0.0,3.0,0
2798,0.0,33.569186,1.0,-118.66184066666666,0.0,19.0,493.0,1.0,350.0,0.0,92694.0,0.0,3.0,0
2799,3.0,35.60071383333333,0.0,-119.30750333333333,1.0,40.0,878.0,1.0,91188.0,0.0,92704.0,1.0,5.0,0
2800,0.0,33.714828999999995,1.0,-117.872941,0.5,19.0,878.0,0.0,62634.0,0.0,92707.0,0.0,5.0,0
2801,0.0,33.712036,0.0,-117.95011299999999,0.0,49.0,342.0,0.0,54548.0,0.0,92708.0,0.0,4.0,0
2802,2.0,33.735802,0.0,-117.818805,1.0,39.0,1011.0,1.0,55062.0,0.0,92780.0,1.0,3.0,0
2803,0.0,33.738543,0.0,-117.785046,0.0,52.0,1011.0,0.0,17494.0,0.0,92782.0,0.0,5.0,0
2804,2.0,33.807864,0.0,-117.923782,0.5,61.0,23.0,0.0,45086.0,0.0,92802.0,1.0,3.0,0
2805,3.0,34.917783166666666,0.0,-118.57902133333333,0.6666666666666666,37.0,23.0,1.0,81333.0,0.0,92804.0,1.0,3.0,0
2806,0.0,33.728234666666665,0.0,-118.08098466666665,0.0,41.0,351.0,0.8333333333333334,34592.0,0.0,92831.0,0.0,5.0,0
2807,0.0,33.787165,0.0,-117.93188899999998,1.0,50.0,355.0,0.0,50641.0,0.0,92840.0,0.0,4.0,0
2808,0.0,33.764018,0.0,-117.93150700000001,1.0,36.0,355.0,1.0,43491.0,0.0,92843.0,0.0,4.0,0
2809,0.0,33.925833000000004,0.0,-117.55963899999999,1.0,46.0,668.0,0.0,22443.0,0.0,92860.0,0.0,4.0,0
2810,2.0,33.817473,0.3333333333333333,-117.81046200000002,1.0,50.0,1034.0,1.0,5935.0,0.16666666666666666,92861.0,0.3333333333333333,,0
2811,2.0,33.81859,0.0,-117.821288,0.0,38.0,699.0,1.0,40915.0,0.0,92867.0,0.6666666666666666,4.0,0
2812,0.0,33.792790999999994,1.0,-117.789749,0.0,25.0,699.0,0.0,37916.0,0.0,92869.0,0.0,3.0,0
2813,0.0,33.893823,1.0,-117.531446,0.0,27.0,218.0,0.0,44875.0,0.0,92879.0,0.0,3.0,0
2814,0.0,33.833686,0.0,-117.51306299999999,1.0,50.0,218.0,0.0,21911.0,0.0,92881.0,0.0,5.0,0
2815,0.0,33.762351,0.0,-117.488725,0.5,35.0,218.0,0.0,13188.0,0.0,92883.0,0.0,4.0,0
2816,1.0,34.205504,0.16666666666666666,-118.99311100000001,0.5,40.0,340.3333333333333,1.0,24945.0,0.16666666666666666,93012.0,1.0,3.0,0
2817,0.0,34.441398,0.0,-118.52452616666666,0.6666666666666666,36.0,163.0,1.0,17409.0,0.0,93013.0,0.0,5.0,0
2818,0.0,34.408161,0.0,-118.86511100000001,0.5,34.0,432.3333333333333,0.5,16013.0,0.0,93015.0,0.0,3.0,0
2819,0.0,34.404544,0.0,-118.78920133333331,0.0,52.0,683.0,0.0,6503.0,0.16666666666666666,93022.0,0.0,,0
2820,0.0,35.881314333333336,0.0,-119.117218,1.0,34.0,710.0,0.0,77791.0,0.0,93033.0,0.0,4.0,0
2821,0.0,34.489983,0.0,-120.091246,1.0,41.0,372.0,1.0,49975.0,0.3333333333333333,93117.0,0.0,3.0,0
2822,0.0,35.772244,1.0,-119.20968899999998,1.0,26.0,250.0,0.0,37280.0,0.0,93215.0,0.0,5.0,0
2823,1.0,36.624918666666666,1.0,-120.08011699999999,1.0,27.0,435.0,1.0,6918.0,0.0,93234.0,1.0,3.0,0
2824,3.0,35.17491533333333,0.0,-118.397782,0.0,30.0,468.0,1.0,14165.166666666666,0.0,93567.66666666667,1.0,,0
2825,0.0,36.444232,0.0,-119.71828500000001,0.3333333333333333,58.0,514.0,1.0,2900.0,0.0,93242.0,0.16666666666666666,,0
2826,0.0,36.303666,1.0,-119.825657,1.0,26.0,523.0,0.0,30419.0,0.0,93245.0,0.0,5.0,0
2827,2.0,35.46879916666666,0.16666666666666666,-119.893068,0.0,28.0,556.0,0.0,26579.333333333332,0.0,94071.0,1.0,3.0,0
2828,0.0,35.957019,0.0,-119.330928,1.0,53.666666666666664,761.0,1.0,4198.0,0.0,93256.0,0.0,4.0,0
2829,0.0,36.008958,0.0,-118.526371,1.0,58.0,779.0,0.0,28405.166666666668,0.0,93581.5,0.0,4.0,0
2830,0.0,36.413433000000005,0.0,-118.854708,0.0,38.0,992.0,0.0,2318.0,0.0,93271.0,0.0,3.0,0
2831,0.0,36.07983466666666,1.0,-119.4464,0.5,29.0,1044.0,1.0,10669.0,0.0,93680.33333333333,0.0,,0
2832,2.0,36.464634999999994,0.0,-118.9738285,1.0,60.0,1087.0,0.5,28590.333333333332,0.0,92636.66666666667,1.0,3.0,0
2833,0.0,35.339796,1.0,-119.38002566666667,1.0,22.0,56.0,0.5,44588.0,0.0,93304.0,0.0,4.0,0
2834,0.0,35.391733,0.0,-118.984109,1.0,46.0,56.0,0.0,35643.0,0.0,93305.0,0.0,,0
2835,0.0,35.280113,0.0,-118.962329,1.0,54.0,56.0,1.0,59195.0,0.0,93307.0,0.0,5.0,0
2836,0.0,35.559616999999996,1.0,-118.92518500000001,1.0,36.166666666666664,56.0,0.0,44915.0,0.16666666666666666,93308.0,0.0,,0
2837,0.0,35.279984000000006,0.0,-120.824288,1.0,59.0,555.0,0.0,3640.3333333333335,0.0,93854.0,0.0,4.0,0
2838,0.0,34.631362,0.0,-120.23821799999999,0.0,42.0,118.0,1.0,4644.0,0.0,93427.0,0.0,4.0,0
2839,0.0,35.591387,0.0,-121.032256,0.3333333333333333,39.5,140.0,1.0,22189.0,0.0,93906.5,0.0,4.0,0
2840,0.0,34.866032000000004,0.0,-120.536546,0.5,46.5,166.0,0.0,210.0,0.0,93429.0,0.0,3.0,0
2841,1.3333333333333333,35.511833,1.0,-119.63814683333334,0.0,28.0,561.8333333333334,1.0,3220.0,0.0,93430.0,1.0,5.0,0
2842,1.0,35.886767,1.0,-120.60866100000001,1.0,24.0,869.0,1.0,2666.0,0.0,93451.0,1.0,3.0,0
2843,0.0,35.746484,0.0,-121.223355,1.0,58.0,624.4853247246385,0.0,471.0,0.0,93452.0,0.0,3.0,0
2844,0.0,35.303926000000004,0.0,-119.36043883333333,0.0,43.0,884.0,0.0,2687.0,0.0,93453.0,0.0,,0
2845,0.0,34.630356,0.0,-120.032564,0.0,42.0,889.0,1.0,5710.0,0.0,93460.0,0.0,3.0,0
2846,0.0,35.151491,0.0,-117.92759699999999,1.0,41.0,132.0,0.0,4460.833333333333,0.0,93747.16666666667,0.0,3.0,0
2847,0.0,37.1363875,0.0,-119.28655800000001,1.0,40.0,111.0,0.0,826.0,0.0,93517.0,0.0,3.0,0
2848,0.0,36.869584,0.16666666666666666,-118.189241,0.0,38.666666666666664,442.0,0.0,734.0,0.0,93526.0,0.0,,0
2849,0.0,33.507255,0.0,-117.029473,0.0,41.0,982.0,0.8333333333333334,46171.0,0.0,92592.0,0.0,4.0,0
2850,0.0,37.730269,0.0,-119.05581299999999,0.0,38.0,462.0,0.0,618.0,0.0,93529.0,0.0,,0
2851,1.0,34.727529,1.0,-118.153098,1.0,22.0,527.662438725411,0.0,35109.0,0.0,93534.0,1.0,3.0,0
2852,3.0,37.890145000000004,0.5,-119.184087,0.0,43.0,531.9951201348507,1.0,504.0,0.0,93541.0,1.0,5.0,0
2853,0.0,34.505272999999995,0.0,-117.955054,0.0,44.0,531.0,0.0,3954.0,0.0,93872.33333333333,0.0,,0
2854,0.0,37.550074,0.0,-118.837167,1.0,52.0,556.8333333333334,0.8333333333333334,8217.0,0.16666666666666666,93546.0,0.0,5.0,0
2855,3.0,34.613476,0.0,-118.256358,0.0,47.0,720.0,1.0,34045.0,0.0,93551.0,1.0,4.0,0
2856,0.0,33.507255,0.0,-117.029473,0.3333333333333333,31.0,982.0,0.0,46171.0,0.0,92592.0,0.0,3.0,0
2857,0.0,34.903052,0.16666666666666666,-118.41125100000001,0.0,56.0,828.0,0.5,14931.0,0.0,93560.0,0.0,4.0,0
2858,1.8333333333333333,34.598221,1.0,-117.79593,0.0,19.0,720.0,1.0,6787.0,0.0,93591.0,1.0,5.0,0
2859,0.0,36.934554500000004,0.0,-119.739935,1.0,56.0,6.0,0.0,17330.166666666668,0.0,94376.66666666667,0.0,5.0,0
2860,1.0,36.991762,1.0,-119.242874,1.0,29.0,47.0,1.0,3464.0,0.0,93602.0,1.0,,0
2861,1.0,37.17277,0.0,-118.9783335,1.0,52.0,83.0,0.6666666666666666,26012.5,0.0,93947.0,1.0,3.0,0
2862,1.0,36.917652000000004,0.0,-119.59375700000001,0.0,56.0,371.3333333333333,1.0,46858.0,0.0,93611.0,1.0,,0
2863,0.0,36.362830833333334,0.3333333333333333,-120.63068200000001,0.0,50.0,263.0,0.0,9388.0,0.0,93620.0,0.0,3.0,0
2864,0.0,36.520537,0.0,-120.118055,1.0,42.0,411.0,0.0,152.0,0.0,93627.0,0.0,5.0,0
2865,0.0,36.995162,0.0,-120.955099,0.0,33.0,551.0,0.0,3764.1666666666665,0.0,93809.66666666667,0.0,,0
2866,0.8333333333333334,37.648647,1.0,-119.231447,0.0,22.833333333333332,685.0,1.0,8521.0,0.0,93644.0,1.0,3.0,0
2867,0.0,36.622237,0.0,-119.521126,0.0,57.0,729.0,0.3333333333333333,12587.0,0.0,93648.0,0.0,4.0,0
2868,0.0,36.841654999999996,0.3333333333333333,-119.79711299999998,1.0,22.0,349.0,0.0,3258.0,0.0,93650.0,0.0,4.0,0
2869,0.0,36.397219,0.0,-119.95783,1.0,56.0,800.0,0.3333333333333333,972.0,0.0,93653.0,0.0,3.0,0
2870,0.0,36.636638,0.3333333333333333,-119.421842,0.6666666666666666,37.833333333333336,675.3333333333334,0.0,25923.0,0.0,93654.0,0.0,5.0,0
2871,0.0,36.600193,0.0,-121.03277766666666,0.0,31.0,693.8333333333334,0.0,4318.0,0.0,93660.0,0.0,3.0,0
2872,0.0,36.959731,1.0,-120.65351899999999,0.0,25.0,935.0,1.0,343.0,0.0,93665.0,0.0,3.0,0
2873,0.0,37.287758000000004,0.0,-119.548156,0.0,55.0,1082.0,1.0,327.0,0.0,93669.0,0.0,4.0,0
2874,0.0,36.456091,0.0,-119.486225,0.0,42.0,1001.0,0.0,646.0,0.0,93673.0,0.0,3.0,0
2875,3.0,36.719141,1.0,-119.20267700000001,0.6666666666666666,27.0,944.0,1.0,3146.0,0.0,93675.0,1.0,3.0,0
2876,0.0,36.749403,0.0,-119.78757399999999,1.0,47.0,349.0,1.0,13858.0,0.0,93701.0,0.0,4.0,0
2877,2.3333333333333335,36.654614,0.0,-119.63681183333334,0.0,37.0,349.0,1.0,35790.0,0.0,93706.0,1.0,3.0,0
2878,0.0,36.732694,0.0,-119.783786,0.0,62.0,349.0,0.0,6848.0,0.16666666666666666,93721.0,0.0,5.0,0
2879,0.0,36.77462,1.0,-121.66471399999999,0.5,28.333333333333332,838.0,0.0,22292.0,0.0,93907.0,0.0,5.0,0
2880,0.0,36.414611,0.0,-121.6386,1.0,36.0,160.0,0.0,6691.0,0.0,93924.0,0.0,3.0,0
2881,0.0,36.52588,0.0,-121.39671899999999,0.6666666666666666,62.0,373.0,0.0,3640.3333333333335,0.0,93854.0,0.0,4.0,0
2882,0.0,35.989792,0.16666666666666666,-121.05593300000001,1.0,39.0,537.0,1.0,538.0,0.5,93932.0,0.0,3.0,0
2883,0.0,37.45567,0.0,-122.407992,0.0,35.0,399.0,1.0,17929.0,0.0,94019.0,0.0,3.0,0
2884,0.0,37.349546000000004,0.0,-122.13435600000001,0.0,46.0,545.3333333333334,0.0,18486.0,0.0,94022.0,0.0,5.0,0
2885,3.0,37.352911,0.0,-122.093002,1.0,61.0,549.0,1.0,3466.8333333333335,0.0,93899.5,1.0,4.0,0
2886,2.0,37.573633,1.0,-122.45516699999999,0.16666666666666666,26.0,713.0,1.0,7761.0,0.0,93173.66666666667,1.0,,0
2887,0.0,38.135945666666665,0.0,-122.297533,1.0,51.166666666666664,742.0,1.0,9734.333333333334,0.0,95477.33333333333,0.0,3.0,0
2888,0.3333333333333333,37.497915,0.0,-119.71892333333334,0.0,38.0,847.0,0.0,28098.0,0.0,94070.0,0.16666666666666666,3.0,0
2889,0.0,37.52861633333333,0.0,-122.03731100000002,0.0,42.0,965.0,1.0,50070.0,0.0,94087.0,0.0,3.0,0
2890,0.0,37.32759883333333,0.0,-122.419233,1.0,33.0,852.0,0.0,28998.0,0.0,94102.0,0.0,4.0,0
2891,0.0,37.773146999999994,0.0,-122.41128700000002,0.0,53.0,852.0,0.0,15960.0,0.0,94165.66666666667,0.0,3.0,0
2892,0.0,37.789168,0.5,-122.395009,0.0,21.0,852.0,1.0,2066.0,0.0,94105.0,0.0,5.0,0
2893,1.1666666666666667,37.801776000000004,0.0,-122.402293,0.0,40.0,852.0,0.6666666666666666,3747.3333333333335,0.0,94485.0,1.0,5.0,0
2894,0.0,37.731505,1.0,-122.38453200000001,1.0,19.0,299.8333333333333,1.0,15515.0,0.0,94399.83333333333,0.0,3.0,0
2895,0.0,37.797526,0.0,-118.63079766666667,0.0,40.0,852.0,0.0,2240.0,0.0,94129.0,0.0,4.0,0
2896,1.0,37.820894,0.0,-122.369725,0.0,40.0,852.0,1.0,1458.0,0.0,94130.0,1.0,4.0,0
2897,0.0,37.746699,1.0,-122.44283300000001,0.0,27.0,696.8333333333334,0.0,27906.0,0.0,94131.0,0.0,4.0,0
2898,3.0,37.802071000000005,1.0,-122.411004,1.0,22.0,852.0,1.0,26831.0,0.0,94133.0,1.0,,0
2899,3.0,37.721052,0.0,-122.413573,0.0,33.0,852.0,0.6666666666666666,3308.6666666666665,0.0,94208.66666666667,1.0,,0
2900,3.0,37.444314,0.0,-122.149996,1.0,35.0,721.0,0.0,16198.0,0.0,94301.0,1.0,3.0,0
2901,0.0,37.590421,0.0,-122.306467,1.0,38.0,526.0,0.0,15832.0,0.16666666666666666,95675.66666666667,0.0,4.0,0
2902,1.0,37.724817,0.0,-122.22436299999998,1.0,39.0,7.0,1.0,13996.0,0.0,94502.0,1.0,4.0,0
2903,0.0,38.113533000000004,1.0,-122.11926000000001,0.0,19.0,72.0,1.0,10142.166666666666,0.0,93998.33333333333,0.0,4.0,0
2904,0.0,38.140719,0.6666666666666666,-121.838298,0.3333333333333333,25.0,88.0,0.0,138.0,0.0,94512.0,0.0,5.0,0
2905,0.0,38.629618,0.3333333333333333,-122.593216,0.6666666666666666,35.166666666666664,379.3369799574112,0.0,7384.0,0.0,94515.0,0.0,,0
2906,0.0,37.990118,1.0,-122.012188,0.5,29.0,213.0,0.0,18650.0,0.0,94519.0,0.0,5.0,0
2907,0.0,38.013825,0.0,-122.039144,1.0,47.0,409.9334382017108,1.0,36186.0,0.0,94520.0,0.0,4.0,0
2908,0.0,37.953379999999996,1.0,-122.07688600000002,0.0,19.0,768.0,0.0,32685.0,0.0,94523.0,0.0,3.0,0
2909,1.3333333333333333,36.5300915,0.0,-122.22841499999998,1.0,34.0,233.0,1.0,3193.0,0.0,94525.0,1.0,4.0,0
2910,0.0,37.287939,1.0,-121.977203,1.0,19.0,242.0,0.0,32873.0,0.0,94526.0,0.0,,0
2911,0.0,37.924838,0.0,-122.28914499999999,0.0,30.0,285.0,0.0,23141.0,0.0,94530.0,0.0,4.0,0
2912,0.0,38.287136,0.0,-122.02711000000001,1.0,55.0,312.0,0.0,77683.0,0.0,94533.0,0.0,5.0,0
2913,2.0,38.265899,0.0,-121.93946100000001,1.0,35.0,1002.0,1.0,9978.0,0.0,94535.0,1.0,,0
2914,0.0,37.572272999999996,0.5,-121.964583,1.0,29.0,346.0,0.0,66543.0,0.0,94536.0,0.0,,0
2915,1.5,34.68979683333333,0.0,-122.076796,1.0,41.0,676.6666666666666,1.0,60274.0,0.16666666666666666,94541.0,1.0,3.0,0
2916,0.0,37.656695,0.0,-122.04836100000001,0.0,60.0,407.0,0.0,11147.0,0.0,94542.0,0.0,3.0,0
2917,2.0,37.639215,0.16666666666666666,-122.037554,1.0,55.0,487.756195613569,1.0,72993.0,0.0,94544.0,1.0,,0
2918,0.0,37.708327000000004,0.3333333333333333,-122.083473,0.3333333333333333,42.166666666666664,171.0,0.0,41698.0,0.0,94546.0,0.0,3.0,0
2919,0.0,37.991259,0.0,-122.214945,1.0,63.0,414.0,0.0,22479.0,0.0,94547.0,0.0,3.0,0
2920,0.3333333333333333,37.722727,0.0,-122.02157,0.0,45.0,171.0,0.0,7380.5,0.0,94164.5,0.0,3.0,0
2921,1.0,38.006046999999995,0.0,-121.91683400000001,1.0,60.0,760.0,1.0,78816.0,0.0,94565.0,0.6666666666666666,,0
2922,0.0,37.633361,0.0,-121.86239499999999,0.0,41.0,769.0,0.0,36669.0,0.0,94566.0,0.0,4.0,0
2923,3.0,37.704384000000005,0.0,-122.126703,1.0,47.0,861.0,0.0,36568.0,0.0,94578.0,1.0,4.0,0
2924,0.0,35.613360666666665,1.0,-122.15728,0.0,26.0,861.0,0.0,16815.833333333332,0.0,93524.83333333333,0.0,5.0,0
2925,0.0,38.197907,0.0,-122.01725800000001,1.0,45.0,959.0,0.0,3206.8333333333335,0.0,94025.0,0.0,3.0,0
2926,1.5,37.587494,0.0,-121.86285600000001,1.0,52.0,966.0,1.0,790.0,0.0,94586.0,1.0,,0
2927,0.0,37.862128000000006,0.0,-122.075197,1.0,59.0,1041.0,1.0,18024.0,0.0,94595.0,0.0,3.0,0
2928,1.0,37.916647999999995,0.0,-122.00848300000001,0.0,35.0,1041.0,1.0,26022.0,0.0,94598.0,1.0,,0
2929,2.0,36.55047966666667,0.16666666666666666,-122.365048,1.0,36.0,1095.0,1.0,2873.0,0.0,94599.0,1.0,3.0,0
2930,0.0,37.758019,0.0,-122.138678,0.0,42.833333333333336,686.0,0.0,42854.0,0.0,94605.0,0.0,4.0,0
2931,0.0,37.834340999999995,0.0,-122.26437,1.0,37.0,686.0,0.0,21097.0,0.16666666666666666,94609.0,0.0,4.0,0
2932,0.0,36.49004516666667,0.0,-122.26973899999999,1.0,40.0,686.0,0.0,11702.0,0.0,94612.0,0.0,,0
2933,0.0,37.84551,0.0,-122.23518100000001,1.0,60.0,686.0,0.0,15438.0,0.0,94618.0,0.0,5.0,0
2934,0.0,37.866009000000005,0.0,-120.48787433333334,0.0,45.0,74.0,0.0,15638.0,0.0,94702.0,0.0,3.0,0
2935,0.0,36.71202483333333,1.0,-122.27939099999999,0.0,25.0,74.0,1.0,11889.0,0.0,94707.0,0.0,4.0,0
2936,3.0,36.515979333333334,0.0,-122.26608999999999,0.0,62.0,74.0,1.0,10147.0,0.0,94709.0,1.0,5.0,0
2937,0.5,37.946616999999996,1.0,-122.563571,1.0,29.0,381.0,0.3333333333333333,12010.0,0.0,94904.0,0.16666666666666666,,0
2938,0.0,38.377165000000005,0.16666666666666666,-123.037957,1.0,42.0,96.0,0.0,1785.0,0.0,94923.0,0.0,3.0,0
2939,0.0,37.045165,0.0,-122.51169399999999,0.0,37.0,221.0,0.0,9038.0,0.0,94925.0,0.0,4.0,0
2940,3.0,37.971751,0.0,-122.611873,0.0,64.0,311.0,1.0,8486.0,0.0,94930.0,0.5,4.0,0
2941,2.0,37.901371000000005,1.0,-122.572024,0.0,20.0,608.0,0.8333333333333334,28727.0,0.0,94941.0,1.0,5.0,0
2942,0.0,38.112165999999995,1.0,-122.63438400000001,0.0,23.0,575.2592793793458,0.6666666666666666,24741.0,0.0,94947.0,0.0,3.0,0
2943,0.0,38.235021,0.16666666666666666,-122.557332,0.0,51.0,743.0,0.0,35419.0,0.0,94954.0,0.0,3.0,0
2944,1.0,38.060264000000004,0.0,-122.830646,0.0,52.0,772.0,1.0,1885.0,0.0,94956.0,1.0,4.0,0
2945,0.0,38.004740000000005,0.0,-121.0772015,0.0,46.0,756.0,0.0,548.0,0.0,94963.0,0.0,5.0,0
2946,3.0,37.921137,0.0,-122.65756200000001,0.0,58.0,950.0,0.6666666666666666,781.0,0.0,94970.0,1.0,5.0,0
2947,0.5,38.339996,0.0,-122.935056,1.0,38.0,1025.0,1.0,3626.1666666666665,0.0,93924.33333333333,0.3333333333333333,4.0,0
2948,0.0,37.449537,1.0,-121.994813,1.0,25.0,333.6328502985403,0.0,2147.0,0.0,95002.0,0.0,4.0,0
2949,0.0,37.106902000000005,0.0,-122.10000600000001,0.0,41.0,114.0,0.0,1007.0,0.0,95007.0,0.0,,0
2950,0.0,36.65867766666667,0.0,-121.785559,0.0,33.0,345.0,0.0,4753.0,0.0,95019.0,0.0,3.0,0
