,Under 30,Gender,Senior Citizen,Dependents,Number of Dependents,Married,Count,Customer ID,Age,Satisfaction Score,Churn Category
2898,0.0,0.0,0.0,1.0,2.0,1.0,1.0,8062-YBDOE,31.0,3.0,0
2899,0.0,0.0,0.0,0.14377379458514228,0.0,0.0,1.0,5003-OKNNK,40.0,3.0,0
2900,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3746-EUBYR,36.0,,0
2901,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9972-NKTFD,43.0,3.0,0
2902,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8844-TONUD,47.0,4.0,0
2903,0.09095623893737448,1.0,0.0,0.0,0.0,0.44586958772627805,0.9389263894911246,3026-ATZYV,51.0,5.0,0
2904,0.0,0.0,0.0,0.160887963134255,0.0,0.0,1.0,1285-OKIPP,45.0,,0
2905,0.0,1.0,0.0,0.13400475502258558,0.0,1.0,1.0,5110-CHOPY,33.0,3.0,0
2906,0.0,1.0,0.0035986860934153478,0.0,0.0,1.0,1.0,5917-RYRMG,1.5293951514841866,4.0,0
2907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6715-OFDBP,0.0,5.0,0
2908,0.0,0.0,0.0,1.0,2.0,0.0,1.0,6726-NNFWD,33.0,5.0,0
2909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8414-OOEEL,0.7742207778122016,,0
2910,0.1017758943672884,1.0,0.0,0.0,0.0,0.0,1.0649132836195383,6907-NZZIJ,58.0,3.0,0
2911,1.0,0.0,0.1137204298862711,0.0,0.0,1.0,1.0,1866-ZSLJM,24.0,,0
2912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5886-VLQVU,50.0,5.0,0
2913,0.03618450675584496,0.18807162873910618,0.0,0.0,0.0,0.0,1.0,0114-PEGZZ,20.0,4.0,0
2914,0.0,0.0,0.0,0.1290192483148148,3.0,1.0,1.0,6982-SSHFK,1.9909505287357936,,0
2915,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2519-FAKOD,19.0,,0
2916,0.0,0.2998471781436367,0.15502189087031298,0.11726802179778313,0.0,0.0,1.0,1796-JANOW,32.0,5.0,0
2917,0.0,0.33808374708189914,0.0,1.0,2.0,1.0,1.0,0750-EKNGL,33.0,5.0,0
2918,1.0,1.0,0.0,0.0,0.0,0.021854803040885468,1.0,4032-RMHCI,1.2465117739231917,4.0,0
2919,0.0,0.0,0.0,1.0,2.0,0.4254019208630786,0.8134422835601557,5014-GSOUQ,42.0,4.0,0
2920,0.0,0.0,0.0,0.0,0.25818821352037924,0.0,0.6273346101758859,7524-VRLPL,34.0,,0
2921,0.0,0.0,0.12587479555075565,1.0,3.0,1.0,1.0,6695-AMZUF,31.0,4.0,0
2922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891-FZYSA,0.0,,0
2923,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2379-ENZGV,23.0,,0
2924,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3893-JRNFS,30.0,3.0,0
2925,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0993-OSGPT,1.868813764043646,5.0,0
2926,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9381-NDKME,58.0,3.0,0
2927,1.0,1.0,0.0,1.0,0.22555620054927558,0.0,1.0,1548-ARAGG,20.0,3.0,0
2928,0.0,1.0,0.17789920421240546,0.2564804204413103,3.0,0.0,1.0,8822-KNBHV,41.0,3.0,0
2929,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2192-CKRLV,21.0,3.0,0
2930,0.0,1.0,0.14469499708227726,1.0,3.0,1.0,1.0,4625-EWPTF,35.0,4.0,0
2931,0.0722121731653158,1.0,0.18715470469906828,0.0,0.0,1.0,1.0,3506-LCJDC,39.0,3.0,0
2932,0.0,1.0,0.0,0.0,0.0,0.018285839145911253,1.0,2867-UIMSS,1.173513805526755,4.0,0
2933,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0266-GMEAO,35.0,,0
2934,0.0,1.0,0.0,0.0,0.0,0.0,1.0097528957901203,5981-ITEMU,55.0,,0
2935,0.023913363341476087,1.0,0.0,1.0,1.0,1.0,1.0,3407-QGWLG,1.9527806373640768,4.0,0
2936,1.0,0.0,0.0,0.08279137028217382,0.0,0.0,1.0,7384-GHBPI,21.0,3.0,0
2937,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9732-EQMWY,49.0,4.0,0
2938,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0178-SZBHO,21.0,5.0,0
2939,0.0,0.0,0.0,0.17388452889914938,0.0,0.0,0.8987403370087159,0125-LZQXK,49.0,3.0,0
2940,0.0,0.0,0.0,0.2933672983866261,3.0,1.0,1.0,6366-ZGQGL,50.0,3.0,0
2941,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7000-WCEVQ,57.0,3.0,0
2942,0.0,0.0,0.0,1.0,3.0,1.0,1.163646627168207,8749-JMNKX,60.0,4.0,0
2943,1.0,0.27429789291384665,0.0,1.0,0.3025476155348514,1.0,1.0,0841-NULXI,28.0,3.0,0
2944,0.0,1.0,0.0,0.0,0.0,0.5403108005663462,1.0,1767-CJKBA,62.0,4.0,0
2945,0.0,1.0,0.0,0.0,0.4221722886931231,0.0,1.0,2452-KDRRH,54.0,,0
2946,0.0,0.0,0.23156484341802655,1.0,2.0,0.503149529936923,1.0,0471-ARVMX,51.0,4.0,0
2947,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0708-SJDIS,28.0,3.0,0
2948,0.0,1.0,0.0,0.015344074071032004,0.0,0.018454992406439313,1.0,3594-UVONA,1.1756546036061648,5.0,0
2949,0.0,1.0,0.0,0.0,0.0,0.4802389661259582,1.0,7537-CBQUZ,55.0,5.0,0
2950,0.0,0.0094809759870341,0.0,0.0,0.0,0.0,1.0,2391-IPLOP,0.7773760967038883,,0
2951,0.0,0.0,0.0,1.0,2.0,1.0,1.0,7634-WSWDB,49.0,3.0,0
2952,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0699-NDKJM,51.0,,0
2953,1.0,0.23573332725365642,0.0,0.0,0.0,0.0,1.0,3882-IYOIJ,25.0,,0
2954,0.0,0.6183807593830969,0.0,1.0,3.0,1.0,1.0,8168-UQWWF,62.0,3.0,0
2955,0.0,1.0,0.0,1.0,1.0,0.05735414928692361,1.0,7164-BPTUT,1.6095173516597752,,0
2956,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5628-RKIFK,29.0,5.0,0
2957,0.0,1.0,0.0,0.0,0.0,0.5574741818350285,1.0,0756-MPZRL,64.0,5.0,0
2958,0.0,0.0,0.1729263627953556,0.1395271238197308,0.0,1.0,1.0,7153-OANIO,36.0,4.0,0
2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4137-BTIKL,0.0,3.0,0
2960,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7100-FQPRV,51.0,3.0,0
2961,0.045230352963186934,1.0,0.0,0.0,0.0,1.0,1.0,4080-IIARD,23.0,3.0,0
2962,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9711-FJTBX,59.0,,0
2963,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0257-ZESQC,56.0,4.0,0
2964,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6813-GZQCG,46.0,3.0,0
2965,0.0,0.5130744068088119,0.0,0.0,0.0,0.0,1.0,8128-YVJRG,55.0,5.0,0
2966,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4335-BSMJS,36.0,3.0,0
2967,0.045367001065506986,0.2352125187254155,0.0,0.0,0.0,0.2205019135600363,1.0,6467-CHFZW,25.0,3.0,0
2968,1.0,0.0,0.0,0.20536947042537373,3.0,0.0,1.0,8058-DMYRU,26.0,4.0,0
2969,0.0,0.5636074878010552,0.0,0.22454930058376496,0.0,1.0,1.0,3999-QGRJH,60.0,5.0,0
2970,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5835-BEQEU,29.0,4.0,0
2971,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2829-HYVZP,47.0,4.0,0
2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4566-NECEV,0.0,3.0,0
2973,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5965-GGPRW,48.0,3.0,0
2974,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6680-WKXRZ,19.0,,0
2975,1.0,0.0,0.0,1.0,3.0,0.0,1.0,7341-LXCAF,28.0,3.0,0
2976,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2451-YMUXS,33.0,3.0,0
2977,0.0,1.0,0.0,0.19598302781968777,0.0,0.0,1.0,1608-GMEWB,54.0,3.0,0
2978,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5919-VCZYM,50.0,5.0,0
2979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5073-WXOYN,36.0,4.0,0
2980,1.0,1.0,0.0,1.0,2.0,1.0,1.0,5277-ZLOOR,25.0,5.0,0
2981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9027-YFHQJ,41.0,5.0,0
2982,0.0,1.0,0.0,1.0,3.0,1.0,1.0,9692-TUSXH,58.0,3.0,0
2983,0.0,1.0,0.0,1.0,2.0,1.0,1.0,6048-UWKAL,2.2301494914912676,3.0,0
2984,0.12551374342639365,0.5520166079064757,0.0,1.0,2.0,1.0,1.0743172248454846,9465-RWMXL,56.0,,0
2985,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6034-ZRYCV,21.0,,0
2986,0.10633673931870147,1.0,0.0,0.0,0.4523378735987555,0.0,1.0,0440-MOGPM,58.0,4.0,0
2987,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0258-NOKBL,54.0,4.0,0
2988,0.0,0.0,0.0,0.0,0.38841798046126635,0.0,1.0,6174-NRBTZ,51.0,,0
2989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2520-SGTTA,52.0,3.0,0
2990,0.0,1.0,0.0,0.0,0.2835005617838303,1.0,1.0,1552-AAGRX,31.0,3.0,0
2991,0.0,0.0,0.2527092371614561,0.0,0.0,0.4508542768614894,1.0,6704-UTUKK,52.0,4.0,0
2992,1.0,0.0,0.0,0.11017403996075419,0.0,0.0,1.0,9833-TGFHX,29.0,3.0,0
2993,1.0,0.050723454027455865,0.0,1.0,2.0,1.0,1.0,1363-TXLSL,1.927076003402674,3.0,0
2994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8885-QSQBX,45.0,4.0,0
2995,0.0,0.0,0.0,0.19518817810499337,0.4019589514893993,1.0,1.0,4325-NFSKC,48.0,4.0,0
2996,1.0,0.0,0.0,1.0,0.051997342716307175,0.016281404248795806,0.014312660589473182,0702-PGIBZ,0.24538586613024543,3.0,0
2997,1.0,1.0,0.0,0.0,0.0,1.0,0.3757451940037341,4616-ULAOA,20.0,3.0,0
2998,1.0,0.04908336597128339,0.0,1.0,3.0,0.0,0.08234020227490874,0794-YVSGE,1.1312067700949382,3.0,0
2999,0.082512607398478,0.4241593176834512,0.0,0.0,0.3510314608993849,0.0,1.0,4952-YSOGZ,45.0,,0
3000,0.0,0.0,0.0,0.0,0.0,0.4170029817170184,1.0,3948-XHGNA,48.0,5.0,0
3001,0.0,0.0,0.0,1.0,3.0,1.0,1.0,9964-WBQDJ,35.0,,0
3002,1.0,0.0,0.0,0.14838425151497603,1.0,1.0,1.0,7346-MEDWM,27.0,,0
3003,0.0,1.0,0.0,0.0,0.39931957812926305,1.0,1.0,3400-ESFUW,47.0,,0
3004,0.0,1.0,0.309699493452943,0.0,0.0,1.0,1.0,3223-WZWJM,64.0,4.0,0
3005,0.0,1.0,0.0,1.0,3.0,1.0,1.0,5245-VDBUR,47.0,,0
3006,0.0,0.0,0.12820042114840083,1.0,3.0,0.0,0.6272165498552802,2277-AXSDC,31.0,3.0,0
3007,0.0,0.0,0.0,0.18105769937289384,0.0,1.0,1.0,5115-SQAAU,48.0,4.0,0
3008,0.0,0.0,0.0,0.0,0.0,0.28827762220190134,1.0,1384-RCUXW,33.0,5.0,0
3009,1.0,1.0,0.11440597488172384,0.0,0.0,0.21693576053147193,1.0,8812-ZRHFP,24.0,,0
3010,1.0,0.2690580518024426,0.0,0.14953838734437114,1.0,1.0,1.0,1084-UQCHV,27.0,5.0,0
3011,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6527-PZFPV,55.0,4.0,0
3012,0.0,0.0,0.14576170324865148,0.0,0.0,0.0,1.0,2252-ISRNH,30.0,3.0,0
3013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6035-BXTTY,56.0,5.0,0
3014,0.0,0.0,0.0,0.0,0.48138428624283874,1.0,1.0,1730-ZMAME,60.0,,0
3015,0.0,1.0,0.0,0.0,0.0,0.4802389661259582,1.0,9588-YRFHY,55.0,4.0,0
3016,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1415-YFWLT,27.0,,0
3017,1.0,1.0,0.0,0.0,0.21511454660612178,0.21405450139435703,1.0,3313-QKNKB,23.0,4.0,0
3018,0.0,0.3583394404345041,0.0,0.0,0.0,1.0,1.0,9626-WEQRM,38.0,4.0,0
3019,1.0,0.0,0.1302880957221959,0.0,0.0,0.0,1.0,0356-OBMAC,27.0,3.0,0
3020,1.0,0.0,0.0,1.0,3.0,1.0,1.0,9975-SKRNR,28.0,3.0,0
3021,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2178-PMGCJ,42.0,,0
3022,0.0,0.33482569119877953,0.14405277298429306,1.0,2.0,0.0,1.0,5294-DMSFH,33.0,,0
3023,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3462-BJQQA,41.0,,0
3024,0.0,0.0,0.0,1.0,2.0,0.4435133801709492,1.0,8630-FJLIB,44.0,3.0,0
3025,0.0,0.0,0.19808686328876982,0.0,0.0,1.0,0.7558395167640897,3540-RZJYU,41.0,,0
3026,0.05643026675301964,1.0,0.0,0.0,0.26242706348266054,1.0,1.0,2195-ZRVAX,28.0,,0
3027,0.10848123124301472,0.0,0.0,0.0,0.45480142328114015,0.0,1.0,0221-WMXNQ,60.0,4.0,0
3028,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3685-YLCMQ,25.0,,0
3029,0.0,0.5128583370584386,0.0,1.0,1.0,1.0,1.0014398166916905,6982-UQZLY,53.0,3.0,0
3030,0.0,0.0,0.0,1.0,3.0,1.0,1.0,7696-AMHOD,51.0,4.0,0
3031,0.12274398842844159,1.0,0.0,1.0,3.0,1.0,1.0,3349-ANQNH,48.0,4.0,0
3032,0.128344635730648,1.0,0.0,1.0,1.0,0.5942181001501264,1.202254655938481,5753-QQWPW,64.0,5.0,0
3033,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0141-YEAYS,19.0,4.0,0
3034,0.03710693372302361,0.0,0.08996885650221478,0.0,0.0,1.0,1.0,0685-MLYYM,19.0,3.0,0
3035,0.0,1.0,0.14843661515803697,1.0,1.0,1.0,1.0,0056-EPFBG,33.0,3.0,0
3036,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8815-LMFLX,25.0,4.0,0
3037,0.06791120623291994,1.0,0.0,1.0,0.329624812980355,1.0,1.0,2137-DQMEV,32.0,4.0,0
3038,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2568-BRGYX,33.0,,0
3039,0.0,1.0,0.0,0.0,0.0,0.46307558485727596,1.0,2724-FJDYW,53.0,3.0,0
3040,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6362-QHAFM,43.0,3.0,0
3041,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6916-HIJSE,31.0,,0
3042,0.0,1.0,0.0,0.2799836503883694,2.0,0.0,1.0,0147-ESWWR,58.0,,0
3043,0.0,0.0,0.0,1.0,2.0,1.0,1.0,8882-TLVRW,30.0,4.0,0
3044,0.021976248935419662,0.0,0.0,1.0,1.0,1.0,1.0,1195-OIYEJ,1.5592393758339371,4.0,0
3045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4432-ADRLB,37.0,3.0,0
3046,0.0,1.0,0.0,0.0,0.0,1.0,0.021397036961671976,2391-SOORI,0.7691024904320418,,0
3047,0.0,0.0,0.0,1.0,2.0,0.0,1.0,8430-TWCBX,1.4754023520544506,3.0,0
3048,0.04971518278491014,0.0,0.0,1.0,0.2286684901630629,0.0,0.4688533076257357,7903-CMPEY,25.0,,0
3049,0.0,0.0,0.0,1.0,3.0,1.0,1.0,8752-GHJFU,33.0,5.0,0
3050,0.0,0.0,0.0,0.18198400613936414,1.0,1.0,1.0,6551-ZCOTS,38.0,3.0,0
3051,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2890-WFBHU,42.0,,0
3052,0.0,0.029912232821031455,0.0,0.056935341183530414,1.0,1.0,1.0,1686-STUHN,1.4333393901220413,,0
3053,0.0,0.0,0.0,1.0,2.0,1.0,1.0,8160-HOWOX,30.0,4.0,0
3054,0.0,0.0,0.0,1.0,2.0,1.0,1.0,8631-NBHFZ,49.0,4.0,0
3055,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0221-NAUXK,25.0,5.0,0
3056,0.0,0.0,0.0,0.22858276833888932,2.0,0.42734144236671723,1.0,4718-DHSMV,43.0,5.0,0
3057,0.0,0.4573517535777108,0.0,0.0,0.0,0.0,1.0,7729-JTEEC,49.0,,0
3058,0.0,0.0,0.0,0.0,0.0,0.0,0.8609239628727051,5832-XKAES,47.0,3.0,0
3059,1.0,1.0,0.10962317688810111,1.0,3.0,1.0,1.0,9108-EQPNQ,28.0,4.0,0
3060,1.0,1.0,0.0,0.0,0.2525921374419106,0.0,1.0,9391-EOYLI,29.0,,0
3061,0.0,0.0,0.0,0.10905653233151814,0.0,0.26132679001167924,0.5515902030943635,9770-KXGQU,30.0,3.0,0
3062,0.0,0.0,0.21435544758567343,0.0,0.0,0.0,1.0,1371-WEPDS,44.0,5.0,0
3063,0.0,0.5626696089816718,0.2903128800827462,0.0,0.0,1.0,1.1050470386883033,6234-RAAPL,60.0,3.0,0
3064,0.0,0.5793434563768964,0.0,0.22251146729634097,0.0,0.0,1.13852451417237,6621-NRZAK,62.0,5.0,0
3065,1.0,1.0,0.0,0.0,0.22363738335555244,0.0,1.0,5898-IGSLP,25.0,4.0,0
3066,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0969-RGKCU,37.0,3.0,0
3067,0.0,1.0,0.0,0.14427325615205322,0.0,1.0,1.0,8543-MSDMF,36.0,4.0,0
3068,0.0,0.4387775358340103,0.0,0.0,0.0,0.0,1.0,3712-PKXZA,47.0,3.0,0
3069,0.0,1.0,0.0,1.0,3.0,0.455013055718865,1.0,6023-GSSXW,42.0,3.0,0
3070,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5385-SUIRI,1.9511090307209102,5.0,0
3071,0.0,0.45809995568337536,0.0,0.17654431817597271,0.0,0.0,1.0,2688-BHGOG,49.0,5.0,0
3072,0.0053461765183646275,1.0,0.0,0.0,0.0,0.018304652242046065,1.0,2729-VNVAP,1.1738755309715108,3.0,0
3073,0.0,0.32879663821004895,0.0,1.0,2.0,1.0,1.0,4079-VTGLK,32.0,3.0,0
3074,0.0,1.0,0.0035986860934153478,0.0,0.0,1.0,1.0,0727-BMPLR,1.5293951514841866,,0
3075,0.0,0.0,0.0,0.0,0.025253298590184027,0.01244092389432132,1.0,0013-MHZWF,0.7849602573931797,4.0,0
3076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2839-RFSQE,57.0,,0
3077,0.0,0.3769159287149916,0.0,1.0,3.0,1.0,1.0,0621-TSSMU,36.0,5.0,0
3078,0.0,0.0,0.0,0.0,0.0,0.5543100318664768,1.0,5006-MXVRN,64.0,5.0,0
3079,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3489-HHPFY,58.0,3.0,0
3080,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4607-CHPCA,25.0,,0
3081,0.005282761148858352,1.0,0.0,0.0,0.0,0.0,1.0,3506-OVLKD,1.167983884972762,5.0,0
3082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7658-UYUQS,43.0,4.0,0
3083,1.0,1.0,0.0,1.0,3.0,0.0,0.5767519126549577,8234-GSZYK,28.0,5.0,0
3084,0.0,1.0,0.0,0.22272178408785645,3.0,0.0,1.0,9261-WDCAF,31.0,,0
3085,0.0,1.0,0.0,0.0,0.0,0.0,0.009587049775419616,9469-WEJBT,0.3996791068417014,3.0,0
3086,0.0988052547878639,1.0,0.0,1.0,2.0,1.0,1.0,5649-TJHOV,40.0,5.0,0
3087,1.0,0.22030499395710168,0.0,0.0,0.0,1.0,1.0,5143-WMWOG,23.0,3.0,0
3088,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2519-TWKFS,51.0,4.0,0
3089,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8966-OIQHG,36.0,4.0,0
3090,0.0,1.0,0.0,1.0,2.0,1.0,1.0,9489-UTFKA,64.0,,0
3091,0.0,0.488358964640407,0.0,0.0,0.0,1.0,1.0,5380-XPJNZ,52.0,3.0,0
3092,1.0,0.0,0.0,1.0,2.0,1.0,1.0,3982-XWFZQ,20.0,4.0,0
3093,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2203-GHNWN,49.0,,0
3094,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4280-DLSHD,21.0,,0
3095,0.0,0.29934995158146166,0.15532791514128075,0.0,0.0,0.0,1.0,9728-FTTVZ,32.0,,0
3096,0.007484240713234582,0.0,0.0,0.0,0.05545272441184502,1.0,1.0,9068-FHQHD,1.151105565830837,4.0,0
3097,1.0,0.0,0.0,0.0,0.0,0.0,0.35007483395121586,6013-BHCAW,19.0,4.0,0
3098,0.10918051364206117,1.0,0.0,1.0,3.0,1.0,1.0,4425-OWHWB,40.0,,0
3099,0.0,0.427444474309565,0.0,1.0,1.0,0.41936696025492526,1.0,4759-TRPLW,44.0,3.0,0
3100,0.0,0.0,0.0,0.18484779910301283,0.0,0.0,1.0,4274-OWWYO,52.0,3.0,0
3101,0.06264872918421556,1.0,0.0,0.0,0.0,0.0,1.0,2990-OGYTD,35.0,4.0,0
3102,0.0,1.0,0.0,0.0,0.0,1.0,1.0697696341747351,2193-SFWQW,58.0,4.0,0
3103,0.0,0.0,0.0,0.0,0.0,0.4427480536200419,1.0,7706-YLMQA,51.0,3.0,0
3104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0854-UYHZD,42.0,3.0,0
3105,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0991-BRRFB,48.0,,0
3106,0.12254133566402964,1.0,0.0,1.0,2.0,1.0,1.0,1956-YIFGE,54.0,4.0,0
3107,0.0,1.0,0.0,1.0,2.0,1.0,0.7270531688813054,7495-OOKFY,37.0,4.0,0
3108,1.0,0.22875595252460593,0.0,0.10015488421523824,0.0,1.0,0.4479306073624221,1502-XFCVR,24.0,4.0,0
3109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4290-BSXUX,27.0,4.0,0
3110,1.0,0.25745342944450245,0.0,0.0,0.0,1.0,1.0,6618-RYATB,27.0,3.0,0
3111,0.0,0.013255166276563406,0.0,1.0,0.07046468050322621,1.0,0.023078400130314307,9129-UXERG,0.5449988663858928,3.0,0
3112,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6625-IUTTT,32.0,3.0,0
3113,0.0,1.0,0.0,0.14454220385990058,0.0,0.3357724020874799,1.0,3642-BYHDO,38.0,,0
3114,0.003344289479018866,0.0,0.002557225901607017,0.0,0.0,0.0,1.0,0725-CXOTM,0.7748112370035051,5.0,0
3115,0.0,0.30875801162810745,0.0,0.0,0.0,0.0,1.0,3884-HCSWG,33.0,5.0,0
3116,1.0,1.0,0.10962317688810111,1.0,3.0,1.0,1.0,2474-LCNUE,28.0,,0
3117,0.0,1.0,0.0,1.0,1.0,0.0,0.942538002165079,7789-CRUVC,50.0,,0
3118,0.0,0.0,0.2872702939137487,1.0,3.0,1.0,1.2365637607714974,6339-RZCBJ,64.0,4.0,0
3119,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3605-JISKB,47.0,5.0,0
3120,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4937-QPZPO,56.0,3.0,0
3121,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4512-ZUIYL,59.0,3.0,0
3122,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7998-ZLXWN,48.0,5.0,0
3123,0.053971258408102386,0.2742353077491959,0.0,0.0,0.2330826594986048,0.0,1.0,1751-NCDLI,29.0,4.0,0
3124,0.0,0.0,0.0,1.0,1.0,1.0,0.8354082765073273,0817-HSUSE,44.0,4.0,0
3125,0.0,1.0,0.0,0.0,0.0,0.0,0.6434022732910971,4513-CXYIX,35.0,3.0,0
3126,1.0,1.0,0.0,0.0,0.0,0.0,0.012983224726459491,5446-DKWYW,0.47385349658063053,4.0,0
3127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7284-ZZLOH,44.0,4.0,0
3128,0.0,0.0,0.0,0.0,0.055363737499375766,1.0,1.0,5038-ETMLM,1.1505732142444807,4.0,0
3129,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2931-SVLTV,20.0,3.0,0
3130,0.08447057937467424,0.0,0.0,0.17730641011458506,0.35994377140294603,0.0,1.0,3498-LZGQZ,46.0,3.0,0
3131,0.0,0.0,0.0,0.0,0.0,1.0,1.1773861370066356,2885-HIJDH,64.0,3.0,0
3132,0.0,0.4028099499053013,0.0,0.0,0.0,0.37536906233200934,1.0,0787-LHDYT,43.0,4.0,0
3133,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6941-PMGEP,1.2073075126208839,3.0,0
3134,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1169-SAOCL,27.0,,0
3135,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2535-PBCGC,26.0,4.0,0
3136,0.0,1.0,0.0,0.20345692370244392,1.0,0.42114868375699077,0.8476714884649311,7551-JOHTI,45.0,3.0,0
3137,1.0,1.0,0.0,1.0,2.0,1.0,1.0,6766-HFKLA,27.0,3.0,0
3138,1.0,0.0,0.10434369976619946,1.0,1.0,1.0,1.0,0376-YMCJC,24.0,,0
3139,0.03476157089421133,1.0,0.0,1.0,2.0,1.0,1.0,3315-IKYZQ,2.23259386875583,4.0,0
3140,0.0,0.0,0.0,0.0,0.0,0.27111424093321923,1.0,7188-CBBBA,31.0,,0
3141,0.0,1.0,0.0,0.0,0.0,0.0,1.1196580825398275,2682-KEVRP,61.0,,0
3142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7426-RHZGU,57.0,3.0,0
3143,0.09968438556509411,1.0,0.0,0.0,0.0,0.48911416550734776,1.0,2924-KHUVI,56.0,,0
3144,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1841-YSJGV,1.2393831971624465,3.0,0
3145,1.0,0.23857600617359195,0.0,0.10518658839425148,0.21847999407058227,0.0,1.0,2027-CWDNU,25.0,,0
3146,0.0,0.3704025519764629,0.0,1.0,1.0,0.0,1.0,0411-EZJZE,38.0,,0
3147,1.0,0.0,0.0,0.11127233578384314,0.2364193869390833,1.0,1.0,5724-BIDBU,24.0,,0
3148,0.08881120006474529,1.0,0.0,0.18265149469757846,0.0,0.0,1.0,6048-NJXHX,50.0,5.0,0
3149,0.0,0.6057261582198635,0.0,1.0,1.0,1.0,1.0,1905-OEILC,63.0,,0
3150,0.0,1.0,0.0,1.0,2.0,0.0,1.0,8785-CJSHH,44.0,3.0,0
3151,0.0,1.0,0.22005910362410927,1.0,2.0,1.0,1.0,9500-IWPXQ,49.0,3.0,0
3152,0.0977888177604111,1.0,0.0,0.0,0.0,1.0,1.0,4994-OBRSZ,54.0,5.0,0
3153,0.0,1.0,0.0,0.0,0.4221722886931231,0.0,1.0,6815-ABQFQ,54.0,,0
