,Internet Type,Streaming TV,Total Revenue,Device Protection Plan,Unlimited Data,Payment Method,Online Backup,Contract,Internet Service,Offer,Paperless Billing,Quarter,Avg Monthly GB Download,Total Refunds,Streaming Music,Online Security,Number of Referrals,Premium Tech Support,Total Extra Data Charges,Total Long Distance Charges,Streaming Movies,Referred a Friend,Monthly Charge,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Total Charges,Customer ID,Satisfaction Score,Churn Category
3087,3.0,0.0,222.81,0.0,0.0,0.021011659864007368,0.015529183879607786,0.04952400520848834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,92.56,0.0,1.0,19.7,8.0,1.0,1.7175675094909997,0.0,130.25,1222-LRYKO,4.0,0
3088,1.0,1.0,7107.290000000001,1.0,1.0,1.0,1.0,2.0,1.0,1.060850425933391,1.0,1.0,33.641262735040335,0.0,1.0,1.0,1.0,1.0,0.0,1022.3167631877383,1.0,1.0,110.33556473275581,68.0,1.0,11.83,1.0,6302.85,1299-AURJA,,0
3089,0.0,0.0,2264.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,51.0,45.0,0.0,0.0,0.0,2264.5,0454-OKRCT,4.0,0
3090,0.6971800570369194,0.0,1974.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,24.0,0.0,0.0,1.0,0.9511133809151019,1.0,0.0,720.5,0.0,0.0,59.05,22.0,1.0,32.75,1.0,1253.5,1493-AMTIE,4.0,0
3091,3.0,0.0,66.56,0.0,0.0,1.0,0.0,0.0,0.00848683267115541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.36,0.0,0.007420924753776314,20.3,2.0,1.0,12.68,0.0,41.2,7463-IFMQU,5.0,0
3092,0.0,0.0,835.6999999999998,0.090649572670197,1.0,0.05720420735300942,0.0,1.0,1.0,4.0,0.0,1.0,26.0,0.0,1.0,0.06943857806493416,0.38027509864052605,0.07365249479554602,0.0,151.42520458944946,1.0,0.0,73.55,10.0,1.0,14.24,1.0,693.3,7321-VGNKU,3.0,0
3093,2.4218867688693395,1.0,8087.26,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,27.0,0.0,1.0,1.0,0.0,0.6215723976108504,0.0,2090.16,1.0,0.0,84.3,72.0,1.0,29.03,1.0,5997.1,2586-CWXVV,4.0,0
3094,2.0,1.0,7808.981137365645,1.0,1.0,0.46609343044861257,1.0,2.0,1.4508291324304075,1.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,0.7822614340793176,0.0,858.3651699552936,1.0,0.0,106.75,71.0,1.0,2.93,1.0,7283.25,4183-WCSEP,3.0,0
3095,3.0,0.0,1191.35,0.0,0.0,1.0,0.03972064340877563,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.8,0.0,0.0,19.25,22.0,1.0,35.4,0.0,412.55,2817-LVCPP,,0
3096,3.0,0.0,1576.75,0.0,0.0,0.13280615452373243,0.0,0.3289467008807942,0.0,0.0,0.16819995471189805,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.5043306679266557,506.50000000000006,0.0,0.17114068099811114,20.55,50.0,1.0,10.13,0.0,1051.1695213520316,0744-BIKKF,4.0,0
3097,3.0,0.04698171384310497,2331.55,0.0,0.0,1.0,0.0,1.0,0.17412709767830334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1513.6,0.0,1.0,20.0,43.0,0.5617504598690193,35.2,0.0,817.95,4770-QAZXN,5.0,0
3098,3.0,0.0,3075.66,0.0,0.0,1.0,0.0,2.0,0.0,0.5507689212397696,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.18712347322444908,4.748100734279371,1164.16,0.0,1.0,25.8,68.0,1.0,17.12,1.0,1911.5,9720-JJJOR,,0
3099,3.0,0.03865149864029888,427.96,0.0,0.0,0.0,0.0,0.088086753365711,0.0,0.0,1.0,1.0,0.0,0.0,0.03485637104910875,0.030367231655408347,0.0,0.0,0.0,128.66,0.0,0.0,20.05,14.0,1.0,9.19,0.0,299.3,2974-GGUXS,5.0,0
3100,1.0,1.0,5958.91,1.0,0.0,0.0,0.7338549049338764,1.0,1.0,0.0,0.0,1.0,69.0,0.0,0.0,0.5573480850257492,0.0,0.6133641691070147,40.0,351.36,0.8292397084118736,0.0,81.25,51.61204525480365,1.0,5.49,1.0,5567.55,3916-NRPAP,,0
3101,0.9215826248663345,1.0,4203.001023435046,1.0,1.0,1.0,1.0,0.7491456980638759,1.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,465.5917515032845,0.0,1.0,96.35,40.0,1.0,29.42,1.0,3915.4,3005-NFMTA,5.0,0
3102,1.0,1.0,1289.46,0.0,1.0,1.0,0.0,0.0,1.0,0.20831404681302576,1.0,1.0,11.0,0.0,0.11812852706995598,0.0,3.0,1.0,0.0,309.9600000000001,0.0,1.0,66.6,14.0,1.0,22.14,0.14311048798369275,979.5,9408-HRXRK,3.0,0
3103,1.0,1.0,3062.75,0.0,0.0,0.26680084414254096,0.0,1.0,1.0,3.0,0.0,1.0,69.0,0.0,0.0,1.0,5.0,1.0,40.0,1064.3000000000004,0.0,1.0,69.05,29.0,0.5668315354995163,36.7,1.0,1958.45,2788-CJQAQ,4.0,0
3104,0.0,0.0,732.81,0.0,0.08412448057299118,0.0,1.0,0.0,1.0,5.0,1.0,1.0,29.0,0.0,0.054915112917693944,0.0,0.0,0.0,1.1600854338127613,248.76,0.0,0.0,50.1,9.0,1.0,27.64,0.0,484.05,1934-SJVJK,,0
3105,3.0,0.0,551.26,0.0,0.0,0.0,0.025556698490539917,0.0,0.04991989832610551,0.11208529719853781,0.0,1.0,1.3763011276178587,0.0,0.0,0.025049859514546354,0.0,0.0,0.0,313.11,0.0,0.0,20.15,9.0,1.0,34.79,0.0,238.15,8224-UAXBZ,4.0,0
3106,1.0,1.0,3845.45,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.4872033740683753,1.0,19.0,1.25686404951826,1.0,1.0,1.6390213216306742,1.0,0.0,0.0,1.0,1.0,65.17725172177953,64.0,0.0,0.0,0.0,3845.45,0804-XBFBV,4.0,0
3107,2.0,1.0,840.1493630438977,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,42.0,0.0,1.0,0.0,0.4017774375562751,0.0,0.0,255.43,1.0,0.09182895508274312,94.05,7.0,1.0,36.49,0.0,633.45,4139-JPIAM,3.0,0
3108,1.0,0.1973181813161517,1695.3,1.0,1.0,1.0,0.0,0.0,0.2852689547011999,3.0,0.19741789107071286,1.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,290.0,0.0,1.0,55.55,25.0,1.0,5.56482196718292,1.0,1405.3,2985-JUUBZ,5.0,0
3109,0.0,1.0,939.85,0.0,1.0,0.0,1.0,1.0,0.13807907610625694,0.0,0.0,1.0,26.0,0.0,0.0,1.0,5.0,0.06951956423856472,0.0,263.7,0.0,1.0,70.3,10.0,1.0,26.37,1.0,676.15,5174-RNGBH,4.0,0
3110,1.0,0.0,4782.82,0.0,1.0,1.0,1.0,1.0,1.0,0.7506271414035052,1.0,1.0,16.0,0.0,0.0,1.0,7.0,0.0,0.0,978.42,0.0,1.0,53.65,69.0,0.7565349858007205,14.18,0.0,3804.4,6855-VLGOS,3.0,0
3111,1.0,0.2773732122394105,2090.75,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.2536256017361241,1.0,71.0,0.0,1.0,1.0,0.0,1.0,0.0,188.75,1.0,0.0,79.0,18.25591979040374,1.0,7.55,0.0,1902.0,8565-CLBZW,4.0,0
3112,2.0,1.0,7013.26,0.0,0.9827853524609118,0.0,0.0,1.0,1.1524820298044338,0.0,1.0,1.0,30.792869202733904,0.0,1.0,0.0,1.0,0.0,0.0,1339.56,0.7964428447302945,1.0,102.85428143077705,61.0,1.091587172639064,21.96,1.0,5673.7,5167-ZFFMM,5.0,0
3113,0.26789401185845135,0.0,701.8499999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27332756731751334,0.0,0.0,10.0,0.0,0.0,295.7999999999999,0.04739110738157529,1.0,20.05,20.0,1.0,14.79,0.0,406.05,6127-IYJOZ,,0
3114,3.0,0.0,281.23,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,142.38,0.014213248749487394,1.0,19.85,6.0,1.0,23.73,0.0,138.85,3520-FJGCV,,0
3115,1.0,0.0,2199.56,0.0,1.0,1.0,1.0,0.41488327772620803,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,398.46,0.25415813752118954,0.0,67.45,29.0,1.0,13.74,1.0,1801.1,2954-PIBKO,3.0,0
3116,3.0,0.0,995.0,0.0,0.0,1.0,0.0,2.0,0.1408371940278712,3.0,1.0,1.0,0.0,0.37064364986774684,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,18.55,36.0,1.0,8.5,0.0,689.0,8200-LGKSR,3.0,0
3117,1.2692104545958343,0.0,3302.82,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.7694342932623,0.0,0.0,24.2,63.0,0.6523425919465039,26.74,1.0,1618.2,3420-YJLQT,3.0,0
3118,1.0,0.5705498401462104,3784.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.47940143873307184,1.0,53.0,1.2366891557180482,1.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,53.65,32.45388890473999,0.0,0.6951317853916112,0.45301391859201195,3784.0,5899-MQZZL,3.0,0
3119,1.0,0.0,1798.65,0.0,1.0,0.08780961099330138,1.0,1.0,0.3628127189669672,2.0,0.0,1.0,3.0,0.5879423916601119,0.0,1.0,0.0,0.20028221079713315,0.0,0.0,0.0,0.0,39.65,47.0,0.0,0.0,0.21535798868672165,1798.65,2450-ZKEED,4.0,0
3120,0.0,0.0,1224.05,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,53.0,0.0,0.0,0.0,5.0,0.0,2.219935668803961,0.0,0.0,1.0,29.3,43.0,0.0,0.9877364279800847,0.0,1095.7496335007136,3422-GALYP,3.0,0
3121,3.0,0.0,1605.3900000000006,0.0,0.0,1.0,0.0,2.0,0.0,0.3468213801380895,0.13896559862455468,1.0,0.0,0.6839735074280673,0.0,0.0,0.0,0.0,2.0225835580848806,1073.7900000000004,0.0,0.0,20.35,27.0,1.0,39.77,0.0,531.6,3428-XZMAZ,3.0,0
3122,3.0,0.0,177.96919394125456,0.0,0.029665612955097682,1.0,0.0,0.0,0.0,0.02458448245889004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01892104673310291,0.0,9.87,0.025634677690760065,0.0,23.5,7.0,1.0,1.41,1.0,173.0,8710-YGLWG,,0
3123,1.151159989690425,0.0,3625.67,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,60.0,1053.72,1.0,0.0,70.7,36.0,1.0,20.112613478032518,1.0,2511.95,5461-QKNTN,3.0,0
3124,1.0,0.32026020944778494,2513.600000000001,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,22.0,0.0,0.2827821158374345,0.0,6.0,0.0,0.0,292.05,0.0,1.0,50.25,45.0,1.0,6.49,0.0,2221.55,6857-TKDJV,4.0,0
3125,3.0,0.0,455.86,0.0,0.0,0.0,0.0,0.10735141992860343,0.04666253358857533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,231.36,0.0,1.0,4.960403627932563,12.0,1.0,19.28,0.0,224.5,3082-WQRVY,5.0,0
3126,2.0,1.0,8755.92,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,52.0,0.0,1.0,0.0,3.0,1.0,0.0,1367.47,1.0,1.0,112.35,67.0,1.0,20.41,0.9982920116018862,7388.45,0428-IKYCP,,0
3127,1.0,0.0,1700.9,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.21553925945570213,1.0,73.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25813111549543616,0.0,41.15,39.0,0.0,0.0,0.0,1700.9,8318-LCNBW,4.0,0
3128,1.0,0.0,4464.93,1.0,0.5420852238724563,0.0,0.0,0.0,1.0,2.0,1.0,1.0,17.142163907733007,0.0,1.0,1.0,0.0,1.0,100.0,1274.28,1.0,0.0,59.483224125455386,41.0,1.0,31.08,1.0,3090.65,0691-JVSYA,4.0,0
3129,0.0,1.0,1293.8,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,59.0,0.42294868767548877,1.0,0.12889375441511294,0.0,0.0,0.0,0.0,1.0,0.0,48.25,25.0,0.0,0.0,0.0,1293.8,8699-ASUFO,5.0,0
3130,1.0,0.0,8477.46,1.0,1.0,0.7697204997875606,0.630826582959646,2.0,1.0735047999334681,0.0,0.0,1.0,52.0,0.0,0.5716687074018982,1.0,9.0,1.0,13.043788559436226,3252.51,0.636381114793218,1.0,71.1,71.0,1.0,45.81,1.0,5224.95,5201-CBWYG,4.0,0
3131,0.5472047533483183,1.0,2629.3,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,202.2,1.0,0.0,42.14696606062345,30.0,1.0,6.74,1.0,2427.1,5624-BQSSA,3.0,0
3132,2.0,0.0,4778.950000000002,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,69.0,0.0,1.0,0.34460629883977784,0.0,1.0,0.0,1290.8000000000004,1.0,0.0,89.6,40.0,0.8169657435481732,32.27,0.0,3359.7978568413546,9360-AHGNL,,0
3133,2.0,1.0,8651.83,1.0,1.0,0.0,1.0,2.0,1.0,1.270850322832553,1.0,1.0,85.0,0.0,1.0,0.7580375463956533,10.0,0.0,0.0,1086.48,1.0,1.0,106.3,72.0,1.0,15.09,1.0,7565.35,2430-RRYUW,5.0,0
3134,2.488384921586771,1.0,8334.77,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9140406184016122,1.0,19.0,0.0,1.0,0.0,3.8429636446349225,0.0,0.0,2078.57,1.0,1.0,106.15,59.0,1.0,35.23,1.0,5980.2050365047135,0623-IIHUG,5.0,0
3135,3.0,0.002768396999806902,22.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0026270174831546714,1.0,0.0,0.0,0.0,0.0,0.009813976091001667,0.0,0.0,2.38,0.0,0.0,19.9,1.0,1.0,2.38,0.0,18.695262846635515,8738-JOKAR,4.0,0
3136,2.0,0.6629654841557552,6362.75,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,18.0,0.0,1.0,0.0,7.0,1.0,0.0,1303.0,1.0,0.6574832655429926,99.4,50.0,1.0,26.06,1.0,4767.005612098805,7607-QKKTJ,,0
3137,2.0,1.0,6230.82,0.0,1.0,0.0,1.0,0.0,1.0,0.98637262906603,1.0,1.0,57.0,0.0,1.0,0.0,7.0,0.0,0.0,1341.62,1.0,1.0,89.56935278594935,49.0,1.0,27.38,1.0,4889.2,8294-UIMBA,5.0,0
3138,0.47263149340954186,1.0,2378.94,1.0,1.0,0.0,0.0,0.0,0.43267211678569195,0.0,0.0,1.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,89.04,0.0,1.0,37.09186347181785,28.0,1.0,3.18,0.0,2064.7883237695323,6656-GULJQ,,0
3139,2.0,1.0,2010.84,0.0,0.0,0.0,0.0,0.4091505956053969,1.0,4.0,0.0,1.0,41.0,0.0,1.0,0.1374975919629998,0.0,1.0,120.0,577.59,1.0,0.0,100.75,13.0,1.0,44.43,1.0,1313.25,6959-GQEGV,,0
3140,1.0,1.0,4715.85,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,14.0,0.0,1.0,0.0,9.0,1.0,0.0,813.4000000000002,1.0,0.4855469920260889,79.3,49.0,1.0,16.6,1.0,3902.45,2958-NHPPS,5.0,0
3141,3.0,0.0,2293.5,0.0,0.0,0.2610365012315748,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1848777841219333,1391.5,0.0,0.0,20.05,46.0,1.0,30.25,0.0,1064.1409666999207,0973-KYVNF,,0
3142,2.0,1.0,10659.3816401045,1.0271239868986195,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,25.0,3.95336262980349,1.0,1.0,10.0,1.0,0.0,2922.4800000000005,1.0,1.0,115.15,72.0,1.0,51.262743447534696,1.0,8349.7,0308-IVGOK,,0
3143,2.0,0.0,2693.03,0.2987191980819879,1.0,0.0,0.0,0.0,1.0,0.0,0.3152280765020936,1.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,433.68,1.0,0.0,89.55,24.0,1.0,18.07,1.0,2259.35,2675-DHUTR,,0
3144,1.0,0.0,2061.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,150.0,499.77,0.0,0.0,50.35,27.0,1.0,9.85638646500642,0.0,1490.0221448472464,7208-PSIHR,,0
3145,0.0,1.0,9742.38,0.7805577865568571,1.1277505895660993,1.0,1.0,2.0,1.0,0.0,0.0,1.0,51.0,0.0,1.0,1.0,5.0,1.0,0.0,2912.5607618002437,1.0,1.0,87.25,71.0,1.0,48.08,0.0,6328.7,4710-FDUIZ,,0
3146,3.0,0.0,48.25681478179189,0.0,0.0,1.0,0.0,0.012570637287160555,0.004012797549484994,0.0,0.0,1.0,0.0,0.020928659776458403,0.0,0.0,0.0,0.0,0.0,31.97,0.0,0.0,20.35,1.0,1.0,31.97,0.0,20.35,0328-GRPMV,,0
3147,1.0,0.0,295.1348243166095,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03408702303158851,1.0,22.0,0.0,0.02852782965327112,0.0,0.0,0.0,0.0,70.8,1.0,0.0,55.9,4.0,1.0,17.7,0.0,238.5,1945-XISKS,3.0,0
3148,0.0,0.0,1571.8631798921926,1.0,1.0,1.0,0.18847918508486822,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,174.4948153576142,0.0,0.0,35.2,43.0,0.0,0.0,0.18503295827937663,1463.7,7107-UBYKY,3.0,0
3149,0.8902357008180068,0.0,1981.0748341926949,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.96,0.0,0.0,19.65,19.361477333404846,1.0,19.960549600049912,0.0,1025.05,4806-HIPDW,4.0,0
3150,3.0,0.0,27.66,0.0,0.0034772232717140868,1.0,0.002510285041557233,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76,0.0,0.002985570032615341,19.9,1.0,1.0,7.76,0.0,19.9,2465-BLLEU,3.0,0
3151,3.0,0.0,626.753448948546,0.025307465231536957,0.0,0.07077843834814879,0.03146324753954896,0.15655887293273438,0.0,4.0,0.06050074631635024,1.0,0.0,6.49,0.025147375118354996,0.0,6.0,0.0,0.0,377.86,0.0,1.0,19.75,6.158560247366764,1.0,26.99,0.0,309.35,3886-CERTZ,3.0,0
3152,2.0,1.0443009997080177,11025.19,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,43.377538444135844,47.55,1.0,1.0,9.0,1.0,0.0,2873.815944902528,1.0,1.0,117.5,72.0,1.0,56.131580894753384,1.197382951196183,7815.81930177417,3001-UNBTL,4.0,0
3153,3.0,0.0,2453.92,0.0,0.16079655599420561,1.0,0.09190765545285458,0.6195171744302312,0.0,0.0,0.0,1.0,0.0,1.0300364387451624,0.06500268343114064,0.0,1.279869527348648,0.0,0.0,1537.92,0.0,0.0,19.85,48.0,1.0,32.04,0.0,916.0,8535-SFUTN,5.0,0
3154,1.0,0.0,92.25,0.013017411629339216,0.01602108046461592,0.0,0.0,0.0,1.0,0.0,1.0,1.0,41.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.008900642793979117,29.9,3.0,0.0,0.0,0.0,92.25,2325-WINES,3.0,0
3155,0.0,0.0,692.0500000000002,0.0768858252444876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,37.49,0.0,0.05792075690511991,0.0,0.0,90.0,80.34,0.0,0.0,44.8,13.0,1.0,6.18,0.0,559.2,5546-QUERU,,0
3156,1.0,0.0,547.7031998192745,0.0,1.0,0.0,0.06934621616430796,0.0,1.0,0.0,0.0,1.0,21.0,0.18487049679472065,0.0,0.0,0.2399670758464051,0.0,0.0,32.45,0.0,0.0,51.1,11.0,1.0,2.95,0.0,531.15,6198-PNNSZ,,0
3157,0.21811004330516962,0.0,689.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6117692638923145,1.65,0.05538144909529775,0.0,0.0,0.0,0.0,194.71387469246895,0.0,0.0,24.7,19.0,1.0,11.86,1.0,465.85,6331-LWDTQ,,0
3158,2.0,0.47402610502668646,5144.871811160648,1.0,1.0,0.0,1.0,0.0,0.7503814998405101,0.0,1.0,1.0,73.0,31.9,1.0,0.0,8.0,1.0,0.0,1690.5,1.0,1.0,109.95,35.0,0.9254421927388331,48.3,1.0,3782.4,7552-KEYGT,3.0,0
3159,2.0,1.0,9804.61,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,42.26728986697277,0.0,1.0,1.0,4.0,0.0,30.0,2007.36,1.0,1.0,108.4,72.0,1.0,27.88,1.0,7767.25,1612-EOHDH,4.0,0
3160,0.23628513069343485,0.0,997.72,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,15.17,0.0,0.0,0.0,0.09408729927343275,0.0,136.74,0.0,0.0,19.55,43.0,1.0,3.18,0.0,876.15,3932-CMDTD,5.0,0
3161,2.0,0.0,5692.15,0.0,1.0,0.3985281949083347,1.0,0.0,1.0,0.0,1.0,1.0,19.0,14.3,0.0,1.0,5.0,0.0,0.0,1105.5,0.0,1.0,85.1,50.730229940510235,1.0,20.990170907193733,1.0,4600.95,7109-MFBYV,3.0,0
3162,2.0,0.0,2562.3762391478476,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,26.0,22.72,0.0,0.0,0.0,0.0,0.0,944.46,0.0,0.0,69.05,23.98694673477137,1.0,34.98,0.2814426102079153,1793.25,8181-YHCMF,5.0,0
3163,2.0,1.0,2388.42,0.0,0.0,0.0,0.0,0.0,0.38315422646059616,0.37565126065612947,1.0,1.0,25.0,15.43,0.0,1.0,0.0,0.0,30.0,494.6,0.0,0.0,89.1,20.0,1.0,24.73,1.0,1879.25,0378-XSZPU,,0
3164,2.0,0.05595546158931887,492.22,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,0.1705341152236873,1.0,0.04012443196132311,1.0,0.0,0.0,75.05,1.0,1.0,90.35,5.0,1.0,15.01,0.054815407495436966,389.0553919806334,5519-TEEUH,,0
3165,3.0,0.0,355.76,0.0,0.0,1.0,0.0,2.0,0.023189432254805343,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4384784172628321,248.16,0.0,1.0,20.4,6.0,1.0,41.36,0.0,107.6,0247-SLUJI,5.0,0
3166,3.0,0.0,4460.63,0.0,0.0,1.0,0.0,2.0,0.0,0.9143248762614361,0.0,1.0,0.0,5.73,0.0,0.0,1.0,0.1735059336378851,0.0,2594.16,0.0,1.0,25.85,43.31069769742609,1.0,36.03,1.0,2148.910101484385,1530-ZTDOZ,,0
3167,1.7271140215208962,1.0,6576.450000000002,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,36.07,0.0,0.0,1.0,0.5716086658961866,0.0,1226.02,0.0,1.0,97.15485604507741,59.0,1.0,20.78,1.0,5386.5,6599-CEBNN,3.0,0
3168,1.0,0.0,307.39805678903326,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.034739518410186535,1.0,41.0,0.0,0.0,0.023316895902166842,0.0,0.0,0.0,88.28,0.0,0.0,50.55,4.0,1.0,22.07,0.0,235.65,7964-YESJC,4.0,0
3169,3.0,0.0,191.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09842625518424608,0.0,0.0,108.16,0.007494759902368878,0.0,20.7,4.0,1.0,27.04,0.0,83.75,5313-FPXWG,4.0,0
3170,1.0,1.0,7049.0,0.0,1.0,1.0,0.5730627512439398,1.4882400138835052,1.0,0.0,0.7499108811874834,1.0,76.0,0.0,1.0,1.0,1.0,0.4666027669506049,0.0,2385.6,1.0,1.0,90.9596080541164,64.50898100645088,1.0,39.76,0.0,4663.4,0536-ACXIP,4.0,0
3171,3.0,0.013154879501989186,543.06,0.0,0.0,0.06393943373508428,0.0,2.0,0.04272617475510619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28360193998068695,0.0,0.0,341.36,0.0,1.0,19.05,8.0,0.1288806667935825,42.67,0.0,201.7,7596-ZYWBB,3.0,0
3172,3.0,0.0,1953.4709060331552,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06658529604889246,0.0,0.0,0.0,1498.0,0.0,0.0,20.2,35.0,1.0,42.8,0.0,684.4,0968-GSIKN,,0
3173,0.0,1.0,202.62,1.0,1.0,1.0,0.0,0.0,1.0,5.0,0.022461834346159962,1.0,23.0,0.0,1.0,0.01501048727997466,1.0,0.0,0.335403313075647,54.82,1.0,1.0,69.0,2.0,1.0,27.41,0.0,147.8,6288-CHQJB,4.0,0
3174,2.0,0.0,2877.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,48.0,0.0,0.30704772989811524,0.0,1.0,1.0,0.0,307.2,0.0,1.0,83.55,30.0,1.0,10.24,1.0,2357.119317869045,8138-EALND,3.0,0
3175,1.0,0.0,4581.97,1.0,0.5080627640069573,0.40510959793971185,0.35617489966913135,0.0,1.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,2.2050532071054314,1.0,0.0,1657.92,0.0,1.0,61.9,44.0,1.0,37.68,0.0,2924.05,6168-WFVVF,4.0,0
3176,0.02859161894932168,0.0,66.76,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06,0.0,0.0,0.7235883085479955,2.0,0.014414898371327041,17.03,0.0,32.7,9206-GVPEQ,,0
3177,0.0,0.0,4533.690000000001,0.0,1.0,0.40204648514997354,1.0,1.0,1.0,0.0,0.47529384185303947,1.0,20.0,0.0,1.0,1.0,0.0,0.28446721908778694,0.0,1651.44,1.0,0.0,67.7,42.0,1.0,39.32,0.0,2882.25,2273-QCKXA,4.0,0
3178,2.0,1.0,8071.07,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,2766.02,0.6719193364970889,1.0,92.85,73.91981019313192,1.4840787955424055,47.69,0.8652501335191646,5305.05,5696-EXCYS,5.0,0
3179,1.0,0.0,5231.81,0.0,0.544899697343732,0.0,0.0,1.1589767810088087,1.0,2.0,1.0,1.0,13.0,0.0,0.0,1.0,1.0,0.30195684320698357,100.0,2146.56,0.0,1.0,60.6,48.0,1.0,44.72,1.0,3156.81143975529,4065-JJAVA,4.0,0
