,Number of Dependents,Under 30,Gender,Age,Married,Senior Citizen,Dependents,Satisfaction Score,Churn Category
1110,0.0,0.0,1.0,35.0,0.3333333333333333,0.0,0.0,2.0,1
1111,0.0,0.0,0.3333333333333333,35.0,0.6666666666666666,0.0,0.0,2.0,1
1112,0.0,0.0,0.0,60.0,0.0,0.0,0.0,,4
1113,0.0,0.0,0.0,57.0,0.0,0.0,0.0,,2
1114,0.0,0.16666666666666666,0.6666666666666666,56.0,0.0,0.0,0.0,2.0,4
1115,0.0,0.0,0.0,48.0,0.0,0.3333333333333333,0.0,2.0,4
1116,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,1
1117,0.0,1.0,1.0,25.0,0.8333333333333334,0.0,0.0,1.0,2
1118,0.0,0.0,1.0,34.0,0.0,0.0,0.0,,5
1119,0.0,0.0,0.0,42.0,0.0,0.0,0.0,,1
1120,0.0,0.0,1.0,37.0,0.5,0.0,0.0,1.0,1
1121,0.0,0.0,1.0,49.0,0.0,0.0,0.0,3.0,4
1122,3.0,0.0,0.0,62.0,0.0,0.0,0.3333333333333333,2.0,3
1123,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,1
1124,0.0,0.0,0.0,48.833333333333336,0.0,0.0,0.0,2.0,5
1125,0.0,1.0,1.0,24.0,1.0,0.0,0.0,1.0,1
1126,0.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1
1127,0.0,0.0,1.0,47.666666666666664,0.0,0.0,0.0,1.0,1
1128,0.0,0.0,1.0,55.0,0.0,0.16666666666666666,0.0,1.0,1
1129,0.0,1.0,0.0,19.0,1.0,0.0,0.0,2.0,1
1130,0.0,0.0,1.0,39.0,0.0,0.0,0.0,3.0,1
1131,0.0,0.0,1.0,48.0,0.0,0.0,0.0,2.0,5
1132,0.0,0.0,0.5,39.0,0.5,0.0,0.0,2.0,2
1133,0.0,0.0,0.0,58.0,1.0,0.0,0.0,1.0,4
1134,0.0,0.0,0.0,47.0,1.0,0.0,0.0,2.0,1
1135,0.0,0.0,1.0,52.0,0.0,0.3333333333333333,0.0,3.0,1
1136,1.0,1.0,0.6666666666666666,20.0,0.8333333333333334,0.0,1.0,1.0,1
1137,0.0,0.0,0.0,53.0,0.0,0.0,0.0,,1
1138,0.0,0.0,1.0,60.0,0.0,0.0,0.0,1.0,1
1139,0.0,1.0,1.0,21.0,1.0,0.0,0.0,1.0,1
1140,0.0,0.0,1.0,51.0,1.0,0.0,0.0,2.0,1
1141,0.0,1.0,1.0,25.0,0.5,0.0,0.0,1.0,1
1142,0.0,0.0,1.0,59.0,1.0,0.0,0.0,2.0,1
1143,0.0,0.0,0.0,62.0,1.0,0.16666666666666666,0.0,3.0,1
1144,0.0,0.3333333333333333,0.3333333333333333,42.166666666666664,0.0,0.0,0.0,1.0,1
1145,2.1666666666666665,0.0,0.3333333333333333,59.0,1.0,0.0,1.0,1.0,1
1146,0.0,1.0,0.0,19.0,1.0,0.0,0.0,1.0,1
1147,0.0,0.0,0.6666666666666666,49.0,0.0,0.0,0.0,1.0,1
1148,0.0,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1
1149,0.0,1.0,0.0,20.0,0.0,0.0,0.0,3.0,1
1150,0.0,0.3333333333333333,0.0,20.0,0.0,0.0,0.0,,1
1151,0.0,0.0,1.0,62.0,1.0,0.6666666666666666,0.0,3.0,1
1152,1.0,0.0,1.0,46.0,0.6666666666666666,0.16666666666666666,1.0,,1
1153,0.0,0.0,0.0,48.0,0.6666666666666666,0.0,0.0,3.0,1
1154,0.0,0.0,1.0,61.0,0.0,0.0,0.0,2.0,1
1155,0.0,0.0,0.0,53.833333333333336,1.0,0.0,0.0,2.0,1
1156,0.0,0.0,0.0,39.0,0.0,0.16666666666666666,0.0,2.0,4
1157,0.0,0.3333333333333333,0.0,57.0,1.0,0.16666666666666666,0.0,1.0,2
1158,0.0,0.0,1.0,43.0,0.0,0.16666666666666666,0.0,2.0,2
1159,0.0,1.0,0.5,25.0,0.0,0.0,0.0,,2
1160,3.0,0.5,0.0,27.0,0.5,0.0,1.0,,3
1161,0.0,0.0,0.0,31.0,0.0,0.0,0.0,2.0,3
1162,2.0,0.0,1.0,43.0,0.0,0.0,1.0,,5
1163,0.0,0.0,1.0,33.0,1.0,0.0,0.0,1.0,1
1164,0.0,0.0,0.0,38.0,1.0,0.0,0.0,2.0,1
1165,0.0,0.0,0.5,35.0,0.0,0.0,0.0,1.0,5
1166,0.0,0.0,1.0,57.0,1.0,0.0,0.0,2.0,5
1167,1.0,0.0,0.0,56.0,0.0,0.0,0.3333333333333333,1.0,1
1168,0.0,0.5,0.5,34.0,0.0,0.0,0.0,3.0,1
1169,0.0,0.16666666666666666,0.0,39.0,0.0,0.0,0.0,,1
1170,0.0,0.0,1.0,47.0,0.5,0.0,0.0,,1
1171,0.0,0.3333333333333333,0.0,40.0,0.0,0.0,0.0,3.0,4
1172,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,1.0,4
1173,0.0,0.0,1.0,42.0,0.16666666666666666,0.0,0.0,1.0,2
1174,0.0,0.0,1.0,61.0,0.0,0.0,0.0,3.0,2
1175,0.0,0.0,0.0,52.0,0.0,0.0,0.0,3.0,2
1176,0.0,0.0,1.0,54.0,1.0,0.0,0.0,2.0,5
1177,0.0,0.0,1.0,49.0,0.5,0.0,0.0,2.0,2
1178,0.0,0.5,0.0,22.0,0.0,0.0,0.0,1.0,2
1179,0.0,0.3333333333333333,1.0,28.0,0.0,0.0,0.0,1.0,4
1180,0.0,0.6666666666666666,0.0,39.0,1.0,0.0,0.0,1.0,1
1181,0.0,0.0,1.0,49.0,0.5,0.0,0.0,,1
1182,0.0,1.0,0.0,28.0,0.0,0.0,0.0,1.0,1
1183,0.0,0.0,0.0,52.0,0.0,0.0,0.0,2.0,1
1184,0.0,0.0,1.0,53.0,1.0,0.0,0.0,3.0,3
1185,0.0,0.0,1.0,51.0,0.0,0.16666666666666666,0.0,,3
1186,0.0,0.0,1.0,40.0,0.0,0.0,0.0,3.0,3
1187,0.0,1.0,1.0,23.0,0.0,0.0,0.0,3.0,1
1188,0.0,0.0,0.0,58.0,1.0,0.0,0.0,,3
1189,0.0,1.0,0.0,27.0,0.16666666666666666,0.0,0.0,1.0,1
1190,2.0,0.0,0.0,64.0,0.0,0.0,1.0,,3
1191,0.0,0.0,0.5,35.0,0.0,0.0,0.0,3.0,3
1192,0.0,0.0,1.0,48.0,1.0,0.0,0.0,,3
1193,0.0,1.0,0.0,21.0,1.0,0.0,0.0,2.0,3
1194,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.0,3
1195,0.0,1.0,0.5,21.0,0.6666666666666666,0.0,0.0,3.0,3
1196,0.0,1.0,1.0,23.0,0.0,0.0,0.0,3.0,3
1197,0.0,0.0,0.0,42.0,0.0,0.3333333333333333,0.0,1.0,1
1198,0.0,0.0,1.0,47.666666666666664,0.0,0.0,0.0,1.0,1
1199,0.0,0.0,0.0,46.0,0.3333333333333333,0.0,0.0,,3
1200,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,1
1201,0.0,1.0,0.0,26.0,0.0,0.0,0.0,3.0,3
1202,0.0,1.0,0.0,28.0,0.0,0.0,0.0,3.0,3
1203,0.8333333333333334,0.3333333333333333,0.0,31.0,0.0,0.0,1.0,3.0,3
1204,0.0,1.0,0.0,29.0,1.0,0.0,0.0,3.0,3
1205,3.0,1.0,1.0,29.0,0.0,0.0,1.0,,3
1206,0.0,0.0,0.0,30.0,1.0,0.0,0.0,2.0,3
1207,0.0,0.0,0.3333333333333333,53.0,0.0,0.0,0.0,,3
1208,0.0,0.0,1.0,47.0,1.0,0.0,0.0,1.0,1
1209,0.0,0.0,0.0,53.833333333333336,1.0,0.0,0.0,,5
1210,0.0,0.0,0.0,31.0,0.0,0.16666666666666666,0.0,3.0,5
1211,0.0,0.0,1.0,43.0,0.0,0.0,0.0,1.0,1
1212,0.0,0.3333333333333333,1.0,55.0,0.3333333333333333,0.0,0.0,3.0,1
1213,0.0,0.0,1.0,43.0,1.0,0.16666666666666666,0.0,1.0,1
1214,0.0,0.0,1.0,42.0,0.0,0.3333333333333333,0.0,1.0,4
1215,0.0,1.0,0.0,39.5,0.0,0.0,0.0,,4
1216,0.0,1.0,0.0,38.833333333333336,1.0,0.0,0.0,3.0,4
1217,0.0,0.0,0.16666666666666666,57.0,0.0,0.3333333333333333,0.0,3.0,5
1218,0.0,1.0,1.0,27.0,1.0,0.0,0.0,2.0,2
1219,0.0,1.0,1.0,27.0,0.0,0.0,0.0,1.0,1
1220,0.0,1.0,0.0,26.0,0.0,0.0,0.0,1.0,1
1221,0.0,0.0,1.0,34.0,1.0,0.0,0.0,1.0,1
1222,0.0,0.0,0.0,54.0,1.0,0.0,0.0,3.0,1
1223,0.0,1.0,1.0,24.0,0.0,0.0,0.0,3.0,1
1224,0.0,0.0,0.5,49.166666666666664,0.0,0.0,0.0,1.0,1
1225,0.0,1.0,0.0,21.0,0.5,0.0,0.0,1.0,4
1226,0.0,0.0,0.5,56.0,0.0,0.0,0.0,2.0,2
1227,0.0,0.16666666666666666,1.0,61.0,0.3333333333333333,0.0,0.0,,1
1228,1.0,0.0,0.0,33.0,0.8333333333333334,0.0,1.0,3.0,4
1229,0.0,1.0,0.0,21.0,1.0,0.0,0.0,2.0,2
1230,0.0,0.0,0.0,51.0,0.5,0.0,0.0,1.0,2
1231,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,1.0,1
1232,0.0,0.0,1.0,36.0,1.0,0.0,0.0,1.0,1
1233,0.0,0.0,0.0,34.0,0.0,0.0,0.0,,1
1234,0.0,0.3333333333333333,0.0,30.0,1.0,0.16666666666666666,0.0,2.0,1
1235,0.0,0.0,0.0,40.0,0.3333333333333333,0.0,0.0,,1
1236,0.0,1.0,1.0,29.0,0.0,0.16666666666666666,0.0,1.0,4
1237,0.0,0.0,0.0,51.0,1.0,0.0,0.0,1.0,2
1238,0.0,0.3333333333333333,0.0,30.0,0.0,0.0,0.0,2.0,2
1239,0.0,0.0,1.0,42.166666666666664,1.0,0.0,0.0,2.0,2
1240,0.0,0.0,1.0,47.0,0.0,0.0,0.0,1.0,4
1241,0.0,0.0,1.0,47.666666666666664,0.0,0.0,0.0,2.0,4
1242,0.0,0.0,1.0,42.0,1.0,0.0,0.0,1.0,4
1243,0.0,1.0,1.0,20.0,0.0,0.0,0.0,,2
1244,0.0,0.0,1.0,47.666666666666664,0.0,0.0,0.0,1.0,2
1245,0.0,0.0,1.0,42.166666666666664,1.0,0.0,0.0,1.0,3
1246,0.0,1.0,0.0,25.0,1.0,0.0,0.0,2.0,3
1247,0.0,1.0,1.0,27.0,0.0,0.0,0.0,3.0,3
1248,0.0,0.0,0.0,54.0,0.0,0.0,0.0,,1
1249,0.0,0.0,1.0,59.0,0.0,0.0,0.0,3.0,5
1250,0.0,0.0,1.0,47.0,0.5,0.0,0.0,1.0,1
1251,0.0,0.0,1.0,47.666666666666664,0.0,0.0,0.0,2.0,3
1252,0.0,0.16666666666666666,0.0,41.166666666666664,0.0,0.0,0.0,,1
1253,0.0,0.0,1.0,36.0,0.0,0.0,0.0,,1
1254,0.0,1.0,1.0,25.0,0.0,0.0,0.0,2.0,5
1255,0.0,0.0,0.0,55.0,1.0,0.0,0.0,,1
1256,0.0,0.0,1.0,42.0,0.0,0.0,0.0,,3
1257,0.0,0.0,0.0,54.333333333333336,0.0,0.0,0.0,,1
1258,0.0,0.0,1.0,64.0,0.0,0.0,0.0,1.0,1
1259,0.8333333333333334,0.0,0.0,42.0,1.0,0.0,0.0,1.0,3
1260,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,3.0,2
1261,0.0,0.16666666666666666,0.0,54.0,0.0,0.0,0.0,1.0,4
1262,0.0,1.0,1.0,28.0,1.0,0.0,0.0,,1
1263,0.0,0.0,0.6666666666666666,39.0,1.0,0.0,0.0,1.0,2
1264,0.0,0.0,0.0,44.0,0.0,0.0,0.0,,4
1265,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,2.0,2
1266,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1
1267,0.0,0.0,1.0,40.0,1.0,0.0,0.0,1.0,1
1268,0.0,0.0,1.0,54.0,0.0,0.0,0.0,,1
1269,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.0,4
1270,0.0,0.0,1.0,36.0,1.0,0.16666666666666666,0.0,1.0,1
1271,0.0,0.0,1.0,37.0,0.0,0.0,0.0,,2
1272,0.0,0.0,1.0,47.666666666666664,0.0,0.0,0.0,2.0,2
1273,0.0,0.0,0.0,49.0,0.0,0.16666666666666666,0.0,3.0,4
1274,0.0,0.0,0.0,47.0,0.0,0.0,0.16666666666666666,1.0,4
1275,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,2
1276,0.0,0.0,1.0,53.0,0.0,0.0,0.0,1.0,2
1277,0.0,0.0,1.0,30.0,0.0,0.0,0.0,1.0,2
1278,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,1
1279,0.0,0.0,1.0,47.666666666666664,0.0,0.0,0.0,,1
1280,0.5,0.5,0.0,27.0,0.3333333333333333,0.0,0.0,1.0,1
1281,0.0,1.0,0.0,25.0,1.0,0.0,0.16666666666666666,1.0,1
1282,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,1
1283,2.0,1.0,1.0,22.0,0.0,0.0,1.0,1.0,1
1284,0.0,0.0,1.0,58.0,0.0,0.0,0.0,1.0,1
1285,0.0,0.0,1.0,54.0,0.0,0.0,0.16666666666666666,,1
1286,0.0,0.0,1.0,42.0,0.0,0.0,0.0,,1
1287,0.0,1.0,1.0,26.0,0.0,0.0,0.0,,4
1288,0.0,0.0,0.16666666666666666,46.0,0.0,0.0,0.0,2.0,2
1289,0.0,1.0,1.0,29.0,0.0,0.0,0.0,1.0,2
1290,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1
1291,0.0,0.6666666666666666,0.0,62.0,0.0,0.0,0.0,2.0,4
1292,0.0,0.0,1.0,39.0,1.0,0.0,0.0,,2
1293,0.0,0.0,1.0,56.0,0.0,0.0,0.0,1.0,5
1294,0.0,0.0,0.8333333333333334,57.0,0.0,0.0,0.0,,3
1295,0.0,1.0,0.0,26.0,1.0,0.0,0.0,1.0,5
1296,2.0,0.0,0.5,46.0,1.0,0.0,1.0,1.0,3
1297,0.0,0.0,0.0,60.0,0.5,0.0,0.0,1.0,5
1298,0.0,1.0,1.0,25.0,0.0,0.0,0.0,1.0,1
1299,0.0,0.0,0.3333333333333333,34.0,0.0,0.0,0.0,3.0,1
1300,0.0,0.0,1.0,44.0,0.0,0.0,0.0,1.0,1
1301,0.3333333333333333,0.0,0.0,31.0,1.0,0.0,0.0,3.0,1
1302,0.0,1.0,0.0,21.0,0.3333333333333333,0.0,0.0,2.0,1
1303,0.0,0.0,0.0,62.0,1.0,0.0,0.0,,1
1304,0.0,0.0,0.0,47.0,0.0,0.0,0.0,2.0,1
1305,0.0,1.0,0.6666666666666666,28.0,0.0,0.0,0.0,1.0,2
1306,0.0,0.0,1.0,50.0,0.0,0.0,0.0,,4
1307,3.0,0.0,0.0,38.0,1.0,0.0,0.5,2.0,2
1308,0.0,0.0,1.0,44.0,0.0,0.0,0.0,1.0,1
1309,0.0,0.0,0.0,62.0,0.0,0.0,0.0,1.0,4
1310,0.0,0.0,0.16666666666666666,57.0,0.0,0.0,0.0,3.0,3
1311,3.0,0.0,1.0,62.0,1.0,0.0,1.0,1.0,1
1312,0.0,0.0,0.0,59.0,1.0,0.0,0.0,1.0,1
1313,0.0,0.0,1.0,56.0,0.0,0.0,0.0,1.0,1
1314,0.0,1.0,1.0,22.0,0.0,0.0,0.0,,1
1315,0.0,0.16666666666666666,0.0,45.0,0.0,0.0,0.0,,4
1316,0.0,0.0,0.0,58.0,0.3333333333333333,0.0,0.0,1.0,4
1317,0.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,2
1318,0.0,0.0,0.0,36.0,1.0,0.3333333333333333,0.0,1.0,1
1319,0.0,0.0,1.0,56.0,0.0,0.0,0.0,1.0,1
1320,0.0,0.0,1.0,54.0,0.0,0.0,0.0,2.0,3
1321,0.0,0.0,0.0,46.833333333333336,1.0,0.0,0.0,2.0,3
1322,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2.0,3
1323,0.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,1
1324,3.0,0.0,0.0,55.0,1.0,0.0,1.0,,3
1325,0.0,0.0,0.0,55.0,0.0,0.0,0.0,3.0,3
1326,0.0,1.0,1.0,27.0,0.0,0.0,0.0,3.0,5
1327,0.0,0.0,0.6666666666666666,47.0,1.0,0.0,0.0,1.0,3
1328,0.0,0.0,1.0,55.333333333333336,0.0,0.16666666666666666,0.0,2.0,3
1329,0.0,0.0,0.0,33.0,1.0,0.0,0.0,2.0,3
1330,0.0,0.3333333333333333,1.0,27.0,0.3333333333333333,0.0,0.0,1.0,1
1331,0.0,0.0,1.0,34.0,1.0,0.5,0.0,2.0,1
1332,0.0,0.0,0.0,55.0,1.0,0.0,0.0,,3
1333,0.0,1.0,1.0,22.0,0.0,0.0,0.0,2.0,3
1334,0.3333333333333333,0.0,0.0,63.0,1.0,0.0,0.0,3.0,1
1335,0.0,0.0,0.0,49.0,1.0,0.0,0.0,3.0,5
1336,0.0,0.0,1.0,63.0,0.0,0.0,0.0,3.0,5
1337,0.0,0.0,0.8333333333333334,51.0,0.0,0.0,0.0,1.0,1
1338,0.0,0.0,1.0,47.0,0.0,0.0,0.0,,1
1339,0.0,1.0,0.0,28.0,0.0,0.0,0.0,1.0,1
1340,0.0,0.0,1.0,44.0,0.3333333333333333,0.0,0.0,3.0,1
1341,0.0,0.0,0.0,36.0,1.0,0.0,0.0,3.0,0
1342,0.0,0.3333333333333333,0.6666666666666666,46.0,0.0,0.0,0.0,3.0,0
1343,0.0,0.0,1.0,53.0,0.0,0.0,0.0,3.0,0
1344,3.0,0.0,0.6666666666666666,42.0,0.0,0.0,1.0,4.0,0
1345,0.0,0.0,0.6666666666666666,48.0,0.5,0.0,0.0,,0
1346,2.0,0.0,1.0,40.333333333333336,1.0,0.0,0.8333333333333334,3.0,0
1347,0.0,0.0,1.0,39.0,1.0,0.0,0.0,3.0,0
1348,0.0,1.0,1.0,27.0,0.5,0.0,0.0,3.0,0
1349,0.0,0.0,0.0,57.0,0.0,0.16666666666666666,0.0,,0
1350,0.0,1.0,0.0,38.833333333333336,1.0,0.0,0.0,,0
1351,0.8333333333333334,0.0,1.0,47.833333333333336,1.0,0.0,1.0,3.0,0
1352,0.0,1.0,0.0,25.0,0.0,0.0,0.0,4.0,0
1353,0.0,0.0,1.0,36.0,1.0,0.3333333333333333,0.0,3.0,0
1354,0.0,0.16666666666666666,0.0,46.0,1.0,0.0,0.0,,0
1355,0.0,0.0,0.0,60.0,1.0,0.0,0.0,4.0,0
1356,0.0,1.0,0.5,19.0,0.0,0.0,0.0,3.0,0
1357,0.0,0.16666666666666666,0.0,52.0,0.5,0.0,0.0,,0
1358,0.0,1.0,0.0,28.0,1.0,0.0,0.0,,0
1359,0.0,0.0,0.0,36.0,0.0,0.0,0.0,,0
1360,0.0,0.0,0.0,42.0,1.0,0.0,0.0,,0
1361,0.0,0.0,0.0,49.0,0.0,0.0,0.0,,0
1362,0.0,1.0,1.0,22.0,0.0,0.0,0.0,5.0,0
1363,0.0,1.0,1.0,35.666666666666664,0.0,0.0,0.0,4.0,0
1364,0.0,0.0,0.0,64.0,0.5,0.0,0.0,,0
1365,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0
1366,0.0,0.0,0.0,43.0,1.0,0.0,0.0,5.0,0
1367,0.0,1.0,1.0,29.0,0.0,0.0,0.0,,0
1368,0.0,1.0,0.0,24.0,1.0,0.0,0.0,3.0,0
1369,0.0,0.0,1.0,40.0,1.0,0.0,0.0,5.0,0
1370,0.3333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,5.0,0
1371,1.0,1.0,0.0,23.0,1.0,0.16666666666666666,1.0,3.0,0
1372,0.0,0.0,0.6666666666666666,31.0,1.0,0.0,0.0,5.0,0
1373,0.0,0.0,1.0,30.0,0.0,0.0,0.0,3.0,0
1374,0.0,0.0,0.5,47.0,1.0,0.3333333333333333,0.0,3.0,0
1375,0.0,0.0,1.0,44.666666666666664,0.3333333333333333,0.0,0.0,,0
1376,0.0,0.0,0.0,50.0,0.0,0.0,0.0,4.0,0
1377,0.0,0.0,1.0,52.0,0.0,0.0,0.0,3.0,0
1378,0.0,0.0,1.0,47.833333333333336,1.0,0.0,0.3333333333333333,4.0,0
1379,0.0,1.0,1.0,19.0,0.0,0.0,0.0,,0
1380,1.6666666666666667,0.0,0.0,38.0,1.0,0.0,1.0,3.0,0
1381,0.0,0.0,1.0,34.0,0.0,0.0,0.0,5.0,0
1382,0.0,0.0,1.0,38.0,1.0,0.3333333333333333,0.0,5.0,0
1383,0.0,0.0,0.5,49.166666666666664,0.0,0.0,0.0,3.0,0
1384,0.0,0.16666666666666666,0.5,48.0,1.0,0.0,0.0,4.0,0
1385,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,4.0,0
1386,1.0,0.0,0.3333333333333333,33.0,1.0,0.0,1.0,3.0,0
1387,0.0,1.0,0.0,27.0,0.5,0.0,0.0,4.0,0
1388,2.0,1.0,0.0,20.0,0.8333333333333334,0.0,1.0,3.0,0
1389,1.0,1.0,0.0,30.666666666666668,0.6666666666666666,0.0,1.0,5.0,0
1390,0.0,0.0,1.0,59.0,0.3333333333333333,0.0,0.0,3.0,0
1391,0.0,0.0,1.0,46.0,1.0,0.0,0.0,3.0,0
1392,0.0,0.0,1.0,45.0,0.0,0.0,0.0,,0
1393,0.0,0.0,0.0,37.0,0.0,0.0,0.0,4.0,0
1394,0.0,1.0,0.5,23.0,1.0,0.0,0.0,5.0,0
1395,0.0,0.0,1.0,34.0,0.0,0.0,0.0,3.0,0
1396,0.0,0.0,0.8333333333333334,56.0,0.5,0.0,0.0,3.0,0
1397,0.0,0.0,1.0,52.0,0.0,0.0,0.0,5.0,0
1398,1.0,0.0,1.0,50.0,1.0,0.16666666666666666,1.0,4.0,0
1399,0.0,0.0,0.0,27.0,1.0,0.0,0.0,,0
1400,0.0,0.0,1.0,51.0,1.0,0.0,0.0,4.0,0
1401,3.0,1.0,0.0,34.333333333333336,1.0,0.0,1.0,,0
1402,0.0,1.0,0.0,23.0,0.3333333333333333,0.0,0.0,,0
1403,0.0,0.0,1.0,37.0,1.0,0.16666666666666666,0.0,5.0,0
1404,0.0,0.0,1.0,44.0,0.0,0.0,0.0,5.0,0
1405,0.6666666666666666,0.16666666666666666,0.0,63.0,0.0,0.0,1.0,3.0,0
1406,0.0,0.0,0.0,54.0,0.3333333333333333,0.0,0.0,5.0,0
1407,0.0,0.16666666666666666,1.0,35.0,0.0,0.0,0.0,4.0,0
1408,0.0,0.3333333333333333,0.0,21.0,1.0,0.0,0.0,3.0,0
1409,0.0,0.0,0.5,40.0,1.0,0.0,0.0,5.0,0
1410,2.0,0.0,0.0,48.166666666666664,1.0,0.0,1.0,4.0,0
1411,0.0,0.0,0.0,61.0,0.0,0.0,0.0,3.0,0
1412,0.0,1.0,1.0,22.0,1.0,0.0,0.0,4.0,0
1413,0.0,0.0,1.0,35.0,1.0,0.0,0.0,3.0,0
1414,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,4.0,0
1415,0.0,1.0,1.0,19.0,0.0,0.0,0.0,4.0,0
1416,0.0,0.0,0.0,61.0,0.0,0.0,0.0,3.0,0
1417,0.0,0.0,0.0,62.0,0.5,0.0,0.0,5.0,0
1418,0.0,1.0,1.0,24.0,1.0,0.0,0.0,,0
1419,0.0,0.0,1.0,42.166666666666664,1.0,0.0,0.0,3.0,0
1420,0.0,0.0,0.0,46.833333333333336,0.5,0.0,0.0,3.0,0
1421,1.1666666666666667,0.0,1.0,42.0,1.0,0.16666666666666666,1.0,,0
1422,1.0,1.0,1.0,29.0,0.0,0.0,1.0,5.0,0
1423,0.0,0.0,1.0,42.166666666666664,1.0,0.0,0.0,,0
1424,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,0
1425,2.0,0.0,0.6666666666666666,32.0,0.0,0.0,1.0,4.0,0
1426,0.0,1.0,0.0,23.0,1.0,0.0,0.0,5.0,0
1427,0.0,0.0,0.0,45.0,0.3333333333333333,0.0,0.0,,0
1428,0.0,0.16666666666666666,1.0,51.0,1.0,0.0,0.0,5.0,0
1429,0.0,0.0,0.0,55.0,1.0,0.0,0.0,3.0,0
1430,0.0,0.0,0.5,32.0,1.0,0.0,0.0,,0
1431,0.0,0.0,0.5,53.0,0.0,0.0,0.0,,0
1432,0.0,1.0,1.0,28.0,0.0,0.0,0.0,3.0,0
1433,0.0,0.0,1.0,64.0,0.0,0.0,0.0,4.0,0
1434,0.0,0.0,0.0,47.0,0.0,0.0,0.0,,0
1435,0.0,0.0,1.0,40.0,0.0,0.0,0.0,5.0,0
1436,0.0,0.0,0.0,38.0,1.0,0.0,0.0,4.0,0
1437,0.0,0.0,1.0,56.0,0.0,0.0,0.0,5.0,0
1438,1.0,0.0,0.0,42.0,1.0,0.0,1.0,3.0,0
1439,0.0,0.0,1.0,46.0,0.0,0.0,0.0,,0
1440,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0
1441,0.0,0.3333333333333333,0.0,38.333333333333336,1.0,0.0,0.0,3.0,0
1442,0.0,0.0,0.0,62.0,1.0,0.0,0.0,4.0,0
1443,0.0,0.0,0.0,30.0,1.0,0.0,0.0,5.0,0
1444,0.0,1.0,0.0,24.0,0.0,0.0,0.0,3.0,0
1445,0.0,1.0,0.0,24.0,0.0,0.16666666666666666,0.0,,0
1446,0.0,0.0,0.5,64.0,0.0,0.0,0.0,4.0,0
1447,0.0,0.0,1.0,44.0,0.0,0.0,0.0,3.0,0
1448,1.0,0.0,0.0,38.0,1.0,0.0,1.0,5.0,0
1449,0.0,0.0,1.0,55.0,0.0,0.0,0.0,3.0,0
1450,0.0,0.0,0.0,52.5,1.0,0.0,0.0,4.0,0
1451,3.0,0.0,1.0,42.0,1.0,0.0,1.0,5.0,0
1452,0.0,0.0,1.0,60.0,0.6666666666666666,0.0,0.0,,0
1453,0.0,0.16666666666666666,0.0,41.166666666666664,0.0,0.0,0.0,3.0,0
1454,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0
1455,0.0,0.0,1.0,64.0,1.0,0.0,0.0,4.0,0
1456,0.3333333333333333,0.0,0.0,48.0,1.0,0.0,0.0,4.0,0
1457,0.0,0.0,0.0,31.0,1.0,0.0,0.0,3.0,0
1458,1.0,0.0,0.0,47.333333333333336,1.0,0.0,1.0,3.0,0
1459,0.0,0.0,1.0,51.0,0.0,0.16666666666666666,0.0,,0
1460,0.0,1.0,0.0,20.0,0.0,0.0,0.0,,0
1461,1.0,1.0,0.16666666666666666,22.0,1.0,0.0,1.0,3.0,0
1462,0.0,0.0,1.0,50.0,0.0,0.0,0.0,5.0,0
1463,0.0,0.0,0.16666666666666666,47.0,0.0,0.0,0.0,3.0,0
1464,0.0,1.0,1.0,27.0,0.0,0.0,0.0,4.0,0
1465,1.0,0.0,1.0,59.0,0.5,0.0,1.0,5.0,0
1466,0.0,0.0,0.0,64.0,0.0,0.0,0.0,4.0,0
1467,0.0,0.0,1.0,61.0,1.0,0.0,0.0,5.0,0
1468,0.0,0.0,1.0,60.0,1.0,0.0,0.0,,0
1469,1.0,0.16666666666666666,1.0,47.0,0.8333333333333334,0.0,1.0,3.0,0
1470,0.0,0.0,1.0,47.833333333333336,1.0,0.0,0.3333333333333333,5.0,0
