,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,ID,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
5139,7627-JKIAZ,1.0,0.0,38.0,0.0,0.0,0.0,0.0,,0.0,0.0,911.0,91403.0,34.147149,-118.463365,225.0,22085.0,1.0,0.0,0.0,68.0,,0.0,0.0,0.0,1.0,1.0,28.0,1.0,1.0,,,1.0,1.0,1.0,0.0,2.0,0.0,1.0,64.35,4539.6,0.0,130.0,0.0,,3.0
5140,9489-UTFKA,1.0,1.0,64.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1029.0,91405.0,34.202494,,226.0,51348.0,1.0,1.0,1.0,72.0,1.0,1.0,20.63,1.0,1.0,1.0,26.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,90.8,6397.6,,0.0,1485.36,7882.96,
5141,6794-HKIAJ,1.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,12.0,4.0,1.0,25.57,1.0,0.0,3.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,24.95,280.4,0.0,,306.8400000000001,587.24,5.0
5142,5380-XPJNZ,1.0,,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,911.0,91423.0,34.146957,-118.432138,229.0,29387.0,1.0,1.0,1.0,68.0,1.0,,7.87,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,84.7,5711.05,0.0,0.0,,6246.21,3.0
5143,6549-YMFAW,1.0,,25.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,302.0,91436.0,,-118.486056,230.0,13129.0,1.0,0.0,0.0,,2.0,1.0,37.52,0.0,1.0,1.0,71.0,1.0,0.0,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,70.8,3478.15,0.0,0.0,1876.0,5354.1500000000015,
5144,3982-XWFZQ,1.0,0.0,20.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,672.0,91601.0,,-118.372498,236.0,36625.0,1.0,1.0,1.0,23.0,4.0,1.0,27.97,1.0,1.0,0.0,51.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,91.1,2198.3,0.0,0.0,643.31,,4.0
5145,2203-GHNWN,1.0,1.0,49.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,1.0,0.0,0.0,60.0,2.0,,16.59,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0,,1.0,19.95,1189.9,0.0,0.0,,2185.3,
5146,4280-DLSHD,1.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,957.0,91604.0,34.139082,-118.39275,238.0,26157.0,1.0,1.0,1.0,,1.0,1.0,22.22,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,26.45,1914.5,0.0,0.0,1599.84,3514.34,
5147,9728-FTTVZ,1.0,,32.0,0.0,,0.0,0.0,0.0,0.0,0.0,672.0,91606.0,34.187599,-118.387125,240.0,45358.0,1.0,0.0,0.0,72.0,1.0,1.0,15.03,0.0,1.0,0.0,22.0,1.0,1.0,,1.0,1.0,0.0,,1.0,2.0,1.0,0.0,75.1,5336.35,0.0,0.0,1082.16,6418.51,
5148,9068-FHQHD,1.0,0.0,,,0.0,1.0,0.0,,0.0,0.0,,,,,,,1.0,1.0,7.0,72.0,1.0,1.0,12.85,1.0,1.0,2.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,110.15,7998.8,0.0,70.0,925.2,8994.0,4.0
5149,6013-BHCAW,,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,91706.0,,-117.967399,244.0,76890.0,1.0,0.0,0.0,51.0,2.0,,43.79,1.0,1.0,2.0,82.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,111.5,5703.25,0.0,,2233.29,7936.54,4.0
5150,9435-JMLSX,1.0,,47.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,1.0,,2.0,70.0,1.0,1.0,5.93,1.0,1.0,2.0,19.0,0.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.0,106.5,7397.0,0.0,0.0,415.1,7812.1,5.0
5151,4425-OWHWB,1.0,1.0,40.0,,0.0,1.0,1.0,3.0,0.0,0.0,192.0,91711.0,34.127621000000005,-117.717863,247.0,34716.0,1.0,1.0,,59.0,2.0,1.0,46.1,,1.0,,57.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,111.1,6555.2,0.0,0.0,2719.9,9275.1,
5152,4759-TRPLW,1.0,,44.0,0.0,0.0,,1.0,1.0,0.0,0.0,,,,,,,1.0,,,,5.0,1.0,25.04,,1.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,70.7,,0.0,0.0,,300.77,3.0
5153,4274-OWWYO,1.0,0.0,52.0,0.0,0.0,0.0,,0.0,0.0,0.0,228.0,91724.0,34.081109999999995,-117.853935,250.0,25068.0,1.0,,0.0,37.0,0.0,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,3382.3,0.0,0.0,434.01,3816.31,3.0
5154,2990-OGYTD,1.0,1.0,35.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,37.0,0.0,1.0,38.43,,,,30.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,2.0,,0.0,,2313.8,0.0,0.0,1421.91,,4.0
5155,2193-SFWQW,,1.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,936.0,91733.0,,-118.053753,254.0,45645.0,1.0,1.0,9.0,72.0,1.0,1.0,40.78,1.0,1.0,,22.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,2.0,,,109.95,7852.4,0.0,0.0,2936.16,10788.56,4.0
5156,2454-RPBRZ,1.0,1.0,25.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,,,,,,1.0,1.0,8.0,72.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,38.5,2763.0,0.0,0.0,0.0,,4.0
5157,7706-YLMQA,1.0,0.0,51.0,0.0,0.0,,0.0,0.0,0.0,0.0,833.0,91748.0,33.976753,-117.89736699999999,263.0,46342.0,1.0,0.0,0.0,10.0,4.0,,17.01,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,24.5,270.15,0.0,0.0,170.10000000000005,440.25,3.0
5158,5118-MUEYH,1.0,1.0,38.0,,0.0,1.0,1.0,2.0,0.0,0.0,492.0,91750.0,34.144703,-117.770299,264.0,35530.0,1.0,1.0,5.0,,5.0,1.0,46.23,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.7,197.54,0.0,0.0,,659.8399999999998,
5159,6595-COKXZ,1.0,1.0,55.0,0.0,0.0,0.0,0.0,,0.0,0.0,613.0,91752.0,33.999992,,265.0,18980.0,1.0,0.0,0.0,1.0,5.0,1.0,1.48,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,20.6,20.6,0.0,0.0,1.48,22.08,3.0
5160,0854-UYHZD,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,91754.0,34.050321999999994,-118.14703700000001,266.0,33280.0,1.0,0.0,0.0,29.0,0.0,1.0,,0.0,1.0,1.0,25.0,,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,58.0,1734.5,0.0,0.0,419.34,2153.84,3.0
5161,5327-CNLUQ,,0.0,37.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1.0,0.0,0.0,8.0,5.0,1.0,8.73,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,573.15,0.0,0.0,69.84,642.99,
5162,0991-BRRFB,1.0,1.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,2.0,61.0,2.0,1.0,11.53,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,25.45,1538.6,0.0,0.0,703.3299999999998,2241.93,
5163,0487-RPVUM,1.0,1.0,35.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,623.0,91763.0,34.072121,-117.698319,271.0,34447.0,1.0,1.0,5.0,72.0,1.0,1.0,17.49,1.0,1.0,2.0,12.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,104.45,7459.0,0.0,130.0,,8848.28,5.0
5164,1930-WNXSB,1.0,,50.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,91764.0,34.074087,-117.60561799999999,272.0,49474.0,1.0,1.0,8.0,12.0,4.0,1.0,33.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.15,306.05,0.0,0.0,406.8,712.8499999999998,4.0
5165,8166-ZZTFS,1.0,1.0,22.0,1.0,,0.0,0.0,,0.0,0.0,256.0,91765.0,33.992416,-117.807874,273.0,46532.0,1.0,0.0,0.0,7.0,0.0,1.0,45.93,1.0,1.0,2.0,48.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,96.2,639.7,0.0,0.0,321.51,961.21,5.0
5166,1740-CSDJP,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,,,-117.756106,,,1.0,0.0,0.0,,5.0,1.0,38.65,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,44.4,348.15,,0.0,347.85,696.0,4.0
5167,1956-YIFGE,1.0,1.0,54.0,,0.0,1.0,1.0,2.0,0.0,0.0,774.0,91768.0,,-117.785168,276.0,36057.0,1.0,1.0,,58.0,2.0,,5.01,1.0,,2.0,23.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,,94.35,5563.65,0.0,0.0,290.58,,4.0
5168,7495-OOKFY,,1.0,37.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,850.0,91773.0,34.102119,-117.815532,278.0,33878.0,1.0,1.0,5.0,2.0,5.0,1.0,7.27,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,14.54,54.79,4.0
5169,1502-XFCVR,,,24.0,1.0,0.0,1.0,,0.0,0.0,0.0,853.0,91776.0,34.089927,-118.09564499999999,280.0,38041.0,1.0,1.0,5.0,40.0,2.0,1.0,22.2,1.0,1.0,2.0,76.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,105.75,,0.0,0.0,888.0,5116.55,4.0
5170,0946-CLJTI,,1.0,43.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,9.0,5.0,1.0,34.34,1.0,1.0,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.15,784.45,0.0,50.0,309.06000000000006,1143.5100000000002,4.0
5171,0988-AADSA,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,91784.0,34.141146,-117.65558300000001,282.0,23331.0,1.0,0.0,0.0,41.0,2.0,1.0,45.22,0.0,1.0,,15.0,,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,89.55,3729.75,0.0,0.0,,5583.77,
5172,4290-BSXUX,1.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,91786.0,,-117.66093400000001,283.0,48827.0,1.0,0.0,0.0,26.0,0.0,1.0,39.84,0.0,1.0,0.0,42.0,,1.0,1.0,0.0,,,0.0,1.0,0.0,1.0,,54.75,1406.9,0.0,0.0,,2442.74,4.0
5173,6618-RYATB,1.0,,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1040.0,91789.0,34.018353999999995,-117.85491999999999,284.0,45118.0,1.0,1.0,1.0,33.0,0.0,1.0,15.45,,1.0,0.0,59.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,53.75,1857.3,0.0,0.0,509.85,2367.15,3.0
5174,9129-UXERG,,,,0.0,0.0,1.0,1.0,,0.0,0.0,1054.0,91790.0,34.066964,-117.93700700000001,285.0,44099.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
5175,6900-RBKER,,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,19.0,4.0,1.0,43.11,0.0,1.0,2.0,2.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,87.7,1725.95,0.0,0.0,819.09,2545.04,3.0
5176,8099-MZPUJ,1.0,0.0,42.0,0.0,0.0,,0.0,,0.0,0.0,16.0,91901.0,32.827184,-116.70372900000001,290.0,16486.0,1.0,0.0,0.0,,2.0,1.0,13.82,1.0,,2.0,8.0,0.0,0.0,1.0,0.0,,1.0,1.0,,0.0,,1.0,89.3,,0.0,0.0,621.9,4814.049999999998,3.0
5177,6625-IUTTT,1.0,0.0,32.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,99.0,,32.671170000000004,-117.00232,,,1.0,0.0,0.0,70.0,0.0,,26.85,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,1.0,,,0.0,0.0,1879.5,3290.7,3.0
5178,3422-LYEPQ,1.0,1.0,20.0,1.0,,0.0,1.0,3.0,0.0,0.0,190.0,91911.0,,-117.059459,295.0,71126.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
5179,3642-BYHDO,1.0,1.0,38.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,1.0,,0.0,12.0,4.0,1.0,13.88,1.0,1.0,2.0,8.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,94.55,1173.55,0.0,0.0,,1340.11,
5180,1845-ZLLIG,1.0,1.0,,0.0,0.0,1.0,1.0,3.0,0.0,0.0,271.0,91917.0,32.622999,,300.0,727.0,1.0,1.0,10.0,70.0,,1.0,39.06,1.0,1.0,2.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,,114.75,7842.3,0.0,0.0,2734.2000000000007,10576.5,3.0
5181,0725-CXOTM,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,31.0,0.0,1.0,38.78,1.0,1.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,76.05,2227.8,0.0,,1202.18,3429.9800000000005,5.0
5182,2135-RXIHG,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,91942.0,32.782501,-117.01611000000001,306.0,24005.0,1.0,0.0,0.0,33.0,0.0,1.0,16.76,1.0,1.0,,85.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,90.65,2989.6,0.0,,553.08,3542.68,4.0
5183,9420-LOJKX,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,91948.0,32.830852,-116.444601,308.0,81.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
5184,3884-HCSWG,1.0,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,91963.0,32.619465000000005,,311.0,905.0,1.0,0.0,0.0,66.0,0.0,1.0,31.93,1.0,1.0,2.0,15.0,,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,88.9,6000.1,0.0,0.0,2107.38,8107.48,5.0
5185,2474-LCNUE,1.0,1.0,28.0,1.0,,1.0,1.0,3.0,0.0,0.0,942.0,91977.0,32.726627,-116.99460800000001,312.0,56100.0,1.0,1.0,1.0,37.0,,1.0,35.67,0.0,1.0,1.0,76.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,58.75,,0.0,0.0,1319.79,3522.89,
5186,6481-LXPWL,1.0,1.0,47.0,0.0,0.0,1.0,1.0,,0.0,0.0,979.0,91980.0,32.587557000000004,,314.0,91.0,1.0,1.0,9.0,69.0,,1.0,26.35,1.0,1.0,1.0,53.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.0,86.9,6194.1,0.0,,1818.15,8012.25,3.0
5187,7789-CRUVC,,1.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,1.0,,0.0,13.0,4.0,1.0,30.19,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,66.4,,0.0,,392.47,1224.22,
5188,6339-RZCBJ,,0.0,64.0,0.0,,1.0,1.0,3.0,0.0,0.0,157.0,92009.0,33.098017999999996,-117.25820300000001,319.0,43161.0,1.0,1.0,6.0,,0.0,,11.47,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,20.15,1337.5,0.0,0.0,,2128.9300000000007,4.0
5189,7206-PQBBZ,1.0,1.0,52.0,0.0,0.0,1.0,1.0,,0.0,0.0,283.0,92020.0,32.79697,-116.969082,322.0,55277.0,1.0,1.0,,46.0,,1.0,38.45,0.0,1.0,,15.0,1.0,,1.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0,56.9,2560.1,0.0,0.0,1768.7,4328.8,4.0
5190,2476-YGEFM,1.0,0.0,,0.0,0.0,1.0,1.0,2.0,0.0,0.0,301.0,92024.0,,-117.25665,324.0,47126.0,1.0,1.0,5.0,56.0,2.0,1.0,13.94,1.0,1.0,2.0,11.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,109.6,5953.0,0.0,0.0,780.64,6733.64,3.0
5191,7690-KPNCU,1.0,,28.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,92025.0,33.081478000000004,-117.03381399999999,325.0,49281.0,1.0,0.0,0.0,,,1.0,1.22,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,25.15,1790.15,0.0,0.0,85.39999999999998,1875.55,3.0
5192,3605-JISKB,1.0,0.0,47.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,,,,,,1.0,,2.0,,0.0,1.0,31.59,1.0,,,18.0,0.0,0.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,79.15,,0.0,20.0,1042.47,3593.87,5.0
5193,4937-QPZPO,1.0,0.0,56.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,304.0,92027.0,33.141265000000004,-116.967221,327.0,48690.0,1.0,1.0,8.0,72.0,0.0,1.0,,1.0,1.0,0.0,27.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,66.75,4760.3,0.0,0.0,1628.64,,3.0
5194,4512-ZUIYL,1.0,0.0,59.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,304.0,92029.0,33.079834000000005,-117.134275,329.0,17944.0,1.0,0.0,,19.0,4.0,1.0,4.03,0.0,1.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,48.8,953.65,0.0,0.0,76.57000000000002,1030.22,3.0
5195,7998-ZLXWN,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,486.0,92037.0,32.853743,,331.0,42617.0,1.0,1.0,8.0,71.0,0.0,1.0,43.61,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,,2.0,,,80.7,5705.05,0.0,0.0,3096.31,8801.36,5.0
5196,1751-NCDLI,1.0,,29.0,,0.0,0.0,0.0,,0.0,0.0,690.0,92054.0,33.351059,-117.420557,333.0,98239.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
5197,3714-NTNFO,1.0,0.0,58.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,61.0,2.0,1.0,5.55,1.0,1.0,,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.1,,0.0,0.0,338.55,7332.2,4.0
5198,0817-HSUSE,,0.0,44.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,716.0,92059.0,33.384345,-117.07261899999999,336.0,1831.0,1.0,1.0,6.0,71.0,1.0,0.0,0.0,0.0,1.0,,19.0,1.0,1.0,0.0,1.0,,1.0,,,2.0,0.0,0.0,59.7,4122.65,0.0,0.0,0.0,4122.65,4.0
5199,5433-KYGHE,1.0,0.0,48.0,,0.0,1.0,0.0,0.0,0.0,0.0,724.0,92060.0,,-116.82309099999999,337.0,234.0,1.0,,5.0,68.0,1.0,1.0,9.76,1.0,1.0,,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,86.45,5762.95,0.0,150.0,663.68,6576.63,5.0
5200,4513-CXYIX,,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,33.7,1537.85,0.0,0.0,0.0,1537.85,3.0
5201,5446-DKWYW,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,33.0,0.0,1.0,,1.0,1.0,2.0,48.0,1.0,,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,80.1,2603.3,,0.0,848.4300000000002,3451.7300000000005,4.0
5202,7284-ZZLOH,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,92067.0,33.012751,-117.200617,342.0,7615.0,1.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0,0.0,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,41.1,2258.25,0.0,0.0,,2258.25,4.0
5203,3496-LFSZU,1.0,0.0,48.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,865.0,92069.0,33.162624,-117.17086299999998,343.0,52664.0,1.0,1.0,1.0,54.0,0.0,1.0,41.93,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,20.35,1092.35,0.0,0.0,2264.22,3356.57,3.0
5204,5456-ITGIC,1.0,0.0,59.0,,,1.0,1.0,1.0,0.0,0.0,1024.0,,,-116.986079,,,1.0,1.0,1.0,10.0,,1.0,25.89,0.0,1.0,1.0,22.0,0.0,1.0,0.0,,,1.0,1.0,,0.0,1.0,0.0,65.5,616.9,,,258.9,875.8,5.0
5205,5038-ETMLM,1.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,,,,1.0,1.0,1.0,43.0,0.0,1.0,,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,,1.0,1.0,,2.0,1.0,0.0,,3460.3,24.9,0.0,1656.79,5092.190000000001,4.0
5206,2931-SVLTV,1.0,1.0,20.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,849.0,92101.0,32.725229999999996,,353.0,27505.0,1.0,1.0,1.0,1.0,0.0,1.0,24.33,0.0,1.0,2.0,59.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,1.0,0.0,90.1,90.1,0.0,0.0,24.33,114.43,3.0
5207,3498-LZGQZ,1.0,0.0,46.0,,0.0,0.0,,,0.0,0.0,849.0,92102.0,32.716007,-117.11746200000002,354.0,47140.0,1.0,0.0,0.0,69.0,1.0,1.0,,0.0,1.0,,22.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,82.45,5555.3,15.38,0.0,1775.37,7315.29,3.0
5208,2885-HIJDH,,0.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,849.0,92103.0,32.747484,-117.166877,355.0,30202.0,1.0,,1.0,61.0,0.0,1.0,10.94,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,20.25,,5.15,0.0,667.3399999999998,1940.99,3.0
5209,1439-LCGVL,1.0,1.0,42.0,,0.0,1.0,0.0,0.0,0.0,0.0,849.0,92104.0,32.741499,-117.12740900000001,356.0,47689.0,1.0,1.0,1.0,43.0,0.0,1.0,26.1,1.0,1.0,1.0,17.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,66.25,2907.35,6.41,0.0,1122.3,4023.24,3.0
5210,0787-LHDYT,1.0,,43.0,0.0,0.0,,0.0,0.0,0.0,0.0,849.0,92107.0,32.741852,-117.243453,359.0,27959.0,1.0,1.0,1.0,,0.0,1.0,3.79,0.0,1.0,2.0,14.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,89.7,4952.95,41.66,0.0,212.24,5123.53,4.0
5211,6941-PMGEP,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,849.0,92108.0,32.774046000000006,-117.142454,360.0,11650.0,1.0,1.0,5.0,70.0,1.0,0.0,0.0,0.0,,0.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,0.0,0.0,64.55,4504.9,46.06,0.0,0.0,4458.839999999998,3.0
5212,1169-SAOCL,1.0,1.0,27.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,849.0,92110.0,32.76501,,362.0,24169.0,1.0,,7.0,49.0,0.0,1.0,36.08,1.0,1.0,2.0,59.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,93.65,,33.13,0.0,1767.9199999999996,6254.94,
5213,2535-PBCGC,1.0,0.0,26.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,849.0,92113.0,,-117.11658700000001,364.0,47431.0,1.0,1.0,1.0,32.0,0.0,1.0,19.76,,1.0,1.0,59.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,73.6,2316.85,12.66,0.0,632.32,2936.51,4.0
5214,7551-JOHTI,,1.0,45.0,0.0,0.0,,,1.0,0.0,0.0,,,,-117.07245,,,1.0,0.0,,37.0,0.0,1.0,49.99,0.0,1.0,0.0,27.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,2.0,0.0,1.0,61.45,2302.35,48.79,110.0,1849.63,4213.190000000001,3.0
5215,4659-NZRUF,1.0,0.0,,1.0,0.0,1.0,,0.0,0.0,0.0,849.0,92117.0,,-117.199424,368.0,51213.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
