Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
4293-ETKAP,1.0,0.0,0.0,0.0,55.0,2.0,1.0,27.7,0.0,,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.15,998.1,0.0,0.0,1523.5,2521.6
7661-CPURM,1.0,0.0,1.0,6.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,40.9,1383.6,0.0,0.0,0.0,
9067-SQTNS,1.0,0.0,0.0,0.0,6.0,5.0,1.0,22.95,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,80.25,493.4,0.0,0.0,137.7,
0696-UKTOX,1.0,0.0,0.0,0.0,17.0,4.0,1.0,35.88,0.0,1.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,70.8,1207.0,0.0,0.0,,1816.96
3275-RHRNE,1.0,0.0,1.0,4.0,,4.0,1.0,19.77,0.0,1.0,1.0,12.0,,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,60.2,563.5,0.0,0.0,197.7,
3258-SANFR,1.0,0.0,0.0,0.0,15.0,4.0,1.0,1.63,0.0,1.0,1.0,11.0,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,0.0,1.0,55.2,864.55,0.0,80.0,,969.0
9798-OPFEM,1.0,0.0,1.0,4.0,72.0,1.0,1.0,,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,,0.0,70.45,,0.0,,493.2,5658.9
0913-XWSCN,1.0,0.0,1.0,1.0,,0.0,1.0,29.67,1.0,1.0,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,85.5,5696.6,0.0,0.0,2017.56,7714.160000000002
7854-EKTJL,1.0,0.0,0.0,0.0,2.0,0.0,1.0,27.67,0.0,0.0,3.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,20.75,44.2,0.0,0.0,,
3090-LETTY,1.0,0.0,1.0,4.0,72.0,0.0,1.0,40.49,1.0,,2.0,15.0,0.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,104.8,,0.0,,2915.28,10385.38
2725-TTRIQ,1.0,0.0,0.0,0.0,40.0,2.0,1.0,34.49,0.0,1.0,1.0,73.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,,0.0,51.1,2092.9,0.0,0.0,,3472.5
7703-ZEKEF,1.0,0.0,0.0,0.0,,4.0,1.0,43.97,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,,469.85,0.0,0.0,967.34,
8220-OCUFY,1.0,0.0,0.0,0.0,11.0,4.0,1.0,40.96,0.0,1.0,1.0,52.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,64.05,,0.0,90.0,,1274.51
1591-MQJTP,1.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,78.25,,0.0,0.0,78.25
0224-NIJLP,1.0,0.0,0.0,0.0,58.0,2.0,1.0,29.25,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,20.3,,0.0,0.0,1696.5,2828.0
3908-MKIMJ,1.0,0.0,0.0,0.0,6.0,5.0,1.0,,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,26.35,184.05,0.0,0.0,229.68,413.73
0485-ZBSLN,1.0,0.0,1.0,1.0,22.0,4.0,,39.83,0.0,1.0,,16.0,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,54.7,1178.75,0.0,0.0,876.26,2055.01
2308-STERM,1.0,0.0,1.0,9.0,64.0,2.0,1.0,45.35,1.0,,2.0,30.0,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,90.25,,0.0,,2902.4,8531.55
4081-DYXAV,1.0,0.0,0.0,0.0,6.0,5.0,,32.34,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.65,109.3,0.0,0.0,194.04,
7459-RRWQZ,1.0,0.0,0.0,0.0,20.0,0.0,1.0,38.74,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.5,,0.0,0.0,774.8000000000002,1177.95
6402-ZFPPI,1.0,0.0,1.0,3.0,64.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,66.15,,0.0,0.0,2397.44,
5510-BOIUJ,1.0,0.0,1.0,7.0,46.0,2.0,,31.88,0.0,1.0,1.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,69.1,,0.0,0.0,1466.48,4634.48
0295-PPHDO,1.0,0.0,1.0,5.0,,0.0,1.0,4.15,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.05,669.45,,0.0,136.95000000000002,806.4000000000002
1455-ESIQH,1.0,0.0,1.0,5.0,39.0,0.0,1.0,13.8,,1.0,1.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,59.8,2343.85,,140.0,538.2,
3088-FVYWK,1.0,0.0,0.0,0.0,,5.0,1.0,7.99,0.0,1.0,0.0,11.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,48.6,48.6,0.0,0.0,7.99,56.59
0519-DRGTI,1.0,0.0,0.0,0.0,65.0,2.0,1.0,20.43,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,25.1,1725.0,0.0,0.0,1327.95,3052.95
0374-IOEGQ,1.0,0.0,,,1.0,5.0,,,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,49.75,49.75,,0.0,41.79,91.54
8788-DOXSU,1.0,0.0,1.0,1.0,18.0,,1.0,,1.0,,,16.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,,1.0,0.0,94.75,1691.9,0.0,0.0,615.0600000000002,2306.96
3325-FUYCG,1.0,0.0,1.0,7.0,24.0,0.0,1.0,46.91,1.0,1.0,,20.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,93.0,2248.05,0.0,40.0,,3413.890000000001
4277-UDIEF,1.0,0.0,0.0,0.0,63.0,2.0,1.0,42.59,1.0,1.0,1.0,85.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,0.0,71.9,4479.2,0.0,,2683.17,7162.37
6519-CFDBX,1.0,0.0,0.0,0.0,44.0,2.0,1.0,,1.0,1.0,1.0,26.0,0.0,1.0,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,77.55,3471.1,0.0,0.0,223.08,3694.18
5799-JRCZO,1.0,0.0,0.0,0.0,4.0,5.0,1.0,6.88,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.85,63.0,0.0,0.0,27.52,90.52
0080-EMYVY,1.0,0.0,0.0,0.0,37.0,0.0,1.0,1.6,,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,95.25,3314.15,0.0,0.0,59.2,3373.35
2259-OUUSZ,1.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,,1.0,0.0,28.0,0.0,,,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,25.05,,0.0,0.0,,852.7
8755-IWJHN,1.0,0.0,1.0,5.0,,0.0,0.0,0.0,0.0,1.0,1.0,30.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,53.15,1930.9,0.0,0.0,0.0,1930.9
6285-FTQBF,1.0,0.0,1.0,1.0,61.0,2.0,1.0,40.37,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,25.3,,0.0,,2462.57,4017.47
7964-VEXDG,1.0,0.0,0.0,0.0,4.0,0.0,1.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,,117.8,0.0,0.0,92.16,
4282-ACRXS,1.0,0.0,1.0,3.0,64.0,2.0,0.0,0.0,0.0,1.0,1.0,59.0,,,1.0,1.0,0.0,1.0,1.0,,2.0,,0.0,49.85,3210.35,0.0,0.0,0.0,3210.35
4237-CLSMM,1.0,0.0,0.0,0.0,,0.0,1.0,28.97,0.0,,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,69.6,,0.0,20.0,86.91,314.31
5663-QBGIS,1.0,0.0,,,1.0,0.0,1.0,30.38,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,19.75,19.75,0.0,0.0,30.38,50.13
6762-QVYJO,1.0,0.0,1.0,5.0,40.0,,1.0,12.97,0.0,1.0,,24.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,80.8,3132.75,0.0,0.0,518.8000000000002,3651.55
0643-OKLRP,1.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,35.0,35.0,0.0,0.0,0.0,35.0
7845-URHJN,1.0,0.0,1.0,6.0,45.0,,1.0,17.23,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,19.2,903.7,0.0,0.0,775.35,1679.0500000000004
5318-IXUZF,1.0,0.0,0.0,0.0,43.0,2.0,1.0,36.78,,1.0,2.0,59.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,90.65,,0.0,0.0,,5463.84
0902-XKXPN,1.0,0.0,1.0,5.0,,0.0,1.0,16.02,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,20.0,879.8,0.0,0.0,656.8199999999998,1536.62
3154-HMWUU,1.0,0.0,0.0,0.0,5.0,0.0,1.0,32.81,0.0,1.0,2.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,74.65,383.65,,0.0,164.05,547.7
3771-PZOBW,1.0,0.0,0.0,0.0,4.0,0.0,1.0,6.86,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.95,68.2,,0.0,27.44,95.64
5346-BZCHP,1.0,0.0,1.0,2.0,9.0,0.0,1.0,44.46,,,1.0,24.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.8,452.8,0.0,0.0,400.14,852.94
4753-PADAS,1.0,0.0,1.0,7.0,33.0,0.0,1.0,48.09,0.0,1.0,1.0,9.0,0.0,,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,51.45,1758.9,0.0,0.0,1586.97,
2804-ETQDK,1.0,0.0,1.0,4.0,,0.0,1.0,6.23,,1.0,2.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,80.45,5737.6,0.0,130.0,448.56000000000006,6316.160000000002
6907-FLBER,1.0,0.0,0.0,0.0,15.0,0.0,1.0,27.3,,1.0,2.0,18.0,0.0,,1.0,,1.0,0.0,,1.0,0.0,0.0,,85.3,1219.85,0.0,0.0,409.5,1629.35
9547-ITEFG,1.0,0.0,1.0,5.0,15.0,0.0,1.0,39.77,0.0,1.0,1.0,18.0,0.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,76.5,1155.6,0.0,0.0,596.5500000000002,1752.15
9330-VOFSZ,1.0,0.0,1.0,8.0,19.0,0.0,1.0,7.84,1.0,1.0,2.0,16.0,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,86.85,1564.4,0.0,0.0,148.96,
9916-AYHTC,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16.91,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,19.65,19.65,0.0,0.0,16.91,
0868-VJRDR,1.0,0.0,0.0,0.0,2.0,5.0,1.0,41.9,0.0,1.0,,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.4,0.0,10.0,83.8,178.2
7665-NKLAV,1.0,0.0,0.0,0.0,12.0,0.0,1.0,41.78,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.3,,0.0,0.0,501.36,730.11
4531-AUZNK,1.0,0.0,1.0,4.0,70.0,0.0,,,1.0,1.0,2.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,0.0,110.5,7752.05,0.0,,,9749.85
0266-CLZKZ,1.0,0.0,0.0,0.0,23.0,0.0,1.0,16.26,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.3,,0.0,0.0,373.98,844.58
1449-XQEMT,1.0,0.0,0.0,0.0,2.0,5.0,1.0,43.93,0.0,1.0,,59.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,55.3,108.65,0.0,0.0,87.86,196.51
4381-MHQDC,1.0,0.0,1.0,5.0,24.0,0.0,1.0,46.3,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,19.7,494.05,,0.0,1111.1999999999996,1605.2499999999998
5442-XSDCW,1.0,0.0,0.0,0.0,32.0,,1.0,14.21,1.0,1.0,,28.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,,1.0,,104.05,3416.85,0.0,0.0,454.72,3871.57
7666-WKRON,1.0,0.0,0.0,0.0,27.0,0.0,1.0,10.55,0.0,1.0,,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,52.85,1498.65,0.0,0.0,284.85,1783.5
4824-GUCBY,1.0,0.0,0.0,0.0,58.0,0.0,1.0,44.67,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,,,1.0,,0.0,0.0,80.65,4807.35,0.0,0.0,2590.86,7398.210000000001
8631-XVRZL,1.0,0.0,1.0,9.0,18.0,0.0,1.0,43.69,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,24.65,471.35,0.0,0.0,786.42,1257.77
4872-VXRIL,1.0,0.0,1.0,4.0,70.0,0.0,1.0,5.51,1.0,1.0,2.0,85.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,,110.2,7689.8,0.0,150.0,385.7,8225.5
9361-YNQWJ,1.0,0.0,0.0,0.0,67.0,0.0,1.0,4.72,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,19.8,1311.3,0.0,0.0,316.24,1627.54
5143-EGQFK,1.0,0.0,0.0,0.0,10.0,,1.0,23.84,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.9,199.45,0.0,0.0,238.4,437.85
3733-UOCWF,1.0,0.0,1.0,2.0,71.0,0.0,1.0,16.84,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,19.85,1326.35,0.0,0.0,1195.64,2521.99
6502-HCJTI,1.0,0.0,1.0,7.0,72.0,0.0,1.0,2.75,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,89.4,,0.0,0.0,198.0,6574.55
2050-ONYDQ,1.0,0.0,1.0,2.0,,0.0,1.0,,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,935.9,0.0,0.0,468.96,1404.86
7931-PXHFC,1.0,0.0,0.0,0.0,,0.0,,13.51,0.0,0.0,3.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,20.05,20.05,,,13.51,33.56
8650-RHRKE,1.0,0.0,1.0,4.0,18.0,0.0,1.0,10.29,0.0,1.0,1.0,59.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,83.25,1611.15,0.0,0.0,185.22,1796.37
7018-WBJNK,1.0,0.0,1.0,3.0,69.0,0.0,0.0,0.0,0.0,,1.0,11.0,1.0,0.0,1.0,,0.0,0.0,0.0,,2.0,0.0,1.0,39.1,2779.5,,,0.0,2779.5
0812-WUPTB,1.0,0.0,1.0,4.0,61.0,0.0,1.0,34.84,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,24.2,,0.0,0.0,2125.24,3570.4400000000005
8189-HBVRW,1.0,0.0,0.0,0.0,21.0,0.0,1.0,24.86,1.0,1.0,2.0,48.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,99.85,1992.55,0.0,0.0,522.06,
9574-BOSMD,1.0,0.0,0.0,0.0,47.0,0.0,1.0,8.85,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,20.25,,0.0,0.0,415.95,1445.75
3402-XRIUO,1.0,0.0,1.0,5.0,69.0,0.0,1.0,11.6,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,26.0,1796.55,0.0,0.0,800.4,2596.95
5955-EPOAZ,1.0,0.0,0.0,0.0,53.0,0.0,1.0,18.81,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,,1.0,19.85,,0.0,0.0,996.93,2046.53
1304-SEGFY,1.0,0.0,0.0,0.0,22.0,4.0,1.0,10.36,0.0,0.0,3.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,1.0,20.3,475.1,0.0,,227.92,703.02
9214-EKVXR,1.0,0.0,1.0,4.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,,1.0,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,39.4,1978.65,,130.0,0.0,2108.65
8875-AKBYH,1.0,0.0,0.0,0.0,3.0,5.0,1.0,25.4,0.0,,2.0,10.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,70.25,229.7,,0.0,76.19999999999997,305.9
6569-KTMDU,1.0,0.0,1.0,5.0,23.0,4.0,,,0.0,1.0,1.0,,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,60.0,1347.15,0.0,0.0,31.97,1379.12
2888-ADFAO,1.0,0.0,1.0,7.0,65.0,0.0,1.0,10.23,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,,0.0,1.0,2.0,1.0,1.0,59.8,3808.2,0.0,0.0,664.95,4473.15
2187-LZGPL,1.0,0.0,1.0,2.0,71.0,0.0,,1.84,1.0,1.0,2.0,69.0,1.0,1.0,,0.0,1.0,1.0,1.0,,,1.0,0.0,109.0,7661.8,0.0,150.0,130.64,7942.44
8316-BBQAY,1.0,0.0,1.0,1.0,37.0,0.0,,,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,68.1,2479.25,,0.0,1123.32,
0265-PSUAE,1.0,0.0,0.0,0.0,12.0,4.0,,23.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,20.4,266.6,0.0,,278.4,545.0
6734-GMPVK,1.0,0.0,0.0,0.0,,0.0,1.0,44.81,0.0,1.0,1.0,20.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,60.55,1982.6,0.0,,1568.35,3550.95
8950-MTZNV,1.0,0.0,0.0,0.0,5.0,,1.0,8.6,0.0,1.0,,59.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,0.0,,339.9,,0.0,43.0,
9003-CPATH,1.0,0.0,1.0,4.0,,0.0,1.0,29.93,1.0,,2.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,2.0,0.0,0.0,82.5,4828.05,0.0,0.0,1735.94,6563.99
8623-TMRBY,1.0,0.0,1.0,4.0,72.0,1.0,1.0,29.29,1.0,1.0,1.0,30.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,82.3,5980.55,0.0,,2108.88,8229.43
6408-OTUBZ,1.0,0.0,1.0,1.0,72.0,1.0,1.0,17.31,,,1.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,,,68.15,4808.7,0.0,0.0,1246.32,6055.02
8182-PNAGI,1.0,0.0,0.0,0.0,1.0,0.0,,4.09,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,20.3,,0.0,0.0,4.09,24.39
3494-JCHRQ,1.0,0.0,1.0,1.0,53.0,0.0,1.0,20.44,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,20.2,1068.15,0.0,0.0,1083.3200000000004,2151.4700000000007
8580-QVLOC,1.0,0.0,0.0,0.0,27.0,,1.0,39.62,0.0,1.0,,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,89.2,2383.6,0.0,0.0,1069.74,3453.34
0017-DINOC,1.0,0.0,1.0,1.0,18.0,4.0,1.0,43.29,0.0,1.0,2.0,41.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,74.8,1438.05,0.0,0.0,779.22,2217.27
7005-CCBKV,1.0,0.0,1.0,1.0,46.0,0.0,1.0,45.92,0.0,0.0,3.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,,20.2,917.45,0.0,0.0,2112.32,3029.7700000000004
7729-XBTWX,1.0,0.0,1.0,4.0,72.0,1.0,1.0,,1.0,,1.0,28.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,84.4,6096.45,0.0,,378.0,6474.45
8059-UDZFY,1.0,0.0,1.0,1.0,4.0,0.0,0.0,,0.0,1.0,1.0,29.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,25.15,99.95,0.0,,0.0,99.95
7634-HLQJR,1.0,0.0,0.0,0.0,,3.0,1.0,13.93,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,1.0,,475.2,,0.0,348.25,823.45
4854-SSLTN,1.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,2036.55,0.0,,0.0,2036.55
1092-GANHU,1.0,0.0,0.0,0.0,14.0,4.0,,18.48,1.0,1.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,767.55,0.0,0.0,258.72,1026.27
1698-XFZCI,1.0,0.0,0.0,0.0,39.0,3.0,1.0,,1.0,1.0,2.0,30.0,,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,106.4,4040.65,0.0,0.0,669.6300000000001,4710.280000000002
1498-NHTLT,1.0,0.0,1.0,1.0,47.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,60.0,2768.65,0.0,0.0,0.0,2768.65
1391-UBDAR,1.0,0.0,1.0,1.0,19.0,4.0,1.0,34.05,1.0,1.0,2.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,88.8,,0.0,0.0,,2319.3
7470-MCQTK,1.0,0.0,0.0,0.0,17.0,4.0,1.0,44.96,1.0,1.0,2.0,29.0,0.0,,1.0,0.0,0.0,,0.0,1.0,0.0,,0.0,80.05,,0.0,0.0,764.32,2109.9700000000007
4568-KNYWR,1.0,0.0,0.0,0.0,42.0,0.0,1.0,8.71,0.0,1.0,1.0,23.0,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.55,2077.95,0.0,0.0,365.82000000000005,2443.77
3785-NRHYR,1.0,0.0,0.0,0.0,57.0,0.0,1.0,19.69,0.0,0.0,3.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,18.8,1094.35,0.0,0.0,1122.3300000000004,2216.6800000000007
3813-DHBBB,1.0,0.0,1.0,8.0,72.0,1.0,1.0,,1.0,1.0,2.0,59.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,108.4,7719.5,0.0,0.0,768.96,8488.46
0927-LCSMG,1.0,0.0,0.0,0.0,6.0,0.0,1.0,40.64,0.0,1.0,2.0,51.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,85.95,514.6,0.0,0.0,243.84,758.44
6103-QCKFX,1.0,0.0,1.0,1.0,,0.0,1.0,23.31,1.0,1.0,1.0,51.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,2.0,,0.0,80.9,4932.5,0.0,0.0,1421.91,6354.41
5276-KQWHG,1.0,0.0,1.0,10.0,,0.0,1.0,12.57,1.0,1.0,2.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,,111.8,5443.65,0.0,0.0,603.36,6047.009999999998
0836-SEYLU,1.0,0.0,0.0,0.0,16.0,4.0,1.0,33.44,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.6,330.25,0.0,0.0,535.04,865.29
0578-SKVMF,1.0,0.0,0.0,0.0,3.0,0.0,,15.59,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,44.6,122.7,0.0,0.0,46.77,169.47
7055-JCGNI,1.0,0.0,0.0,0.0,,2.0,1.0,27.75,1.0,1.0,2.0,30.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,0.0,1.0,,6631.85,0.0,0.0,1803.75,8435.6
1574-DYCWE,1.0,0.0,1.0,3.0,70.0,1.0,1.0,11.36,1.0,1.0,2.0,53.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,115.15,8250.0,0.0,0.0,795.1999999999998,9045.2
6179-GJPSO,1.0,0.0,1.0,6.0,60.0,2.0,1.0,15.24,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,59.8,,0.0,0.0,914.4,
