,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Category
6632,6734-GMPVK,1.0,Female,57.0,No,No,,No,0.0,United States,California,Parlier,93648.0,36.622237,-119.521126,12587.0,Q3,No,0.0,,None,Yes,44.81,No,Yes,DSL,20.0,Yes,Yes,Yes,No,No,,No,Yes,Month-to-Month,No,Bank Withdrawal,60.55,1982.6,0.0,,1568.35,3550.95,4.0,No Churn
6633,8950-MTZNV,1.0,Male,22.0,,No,No,No,0.0,United States,California,Fresno,93650.0,36.841654999999996,-119.79711299999998,3258.0,Q3,,0.0,5.0,,Yes,8.6,No,Yes,,59.0,No,Yes,No,Yes,No,Yes,Yes,Yes,,,Bank Withdrawal,,339.9,,0.0,43.0,,4.0,No Churn
6634,9003-CPATH,1.0,Male,40.0,No,No,Yes,Yes,2.0,United States,California,Prather,,37.007238,,,Q3,Yes,,,None,Yes,29.93,Yes,,Fiber Optic,24.0,No,No,No,No,Yes,No,,Yes,Two Year,No,Bank Withdrawal,82.5,4828.05,0.0,0.0,1735.94,6563.99,3.0,
6635,6408-OTUBZ,1.0,Male,56.0,No,No,,No,0.0,United States,California,Raymond,93653.0,,-119.95783,972.0,Q3,Yes,1.0,72.0,Offer A,Yes,17.31,,,DSL,17.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,,,68.15,4808.7,0.0,0.0,1246.32,6055.02,3.0,No Churn
6636,8182-PNAGI,1.0,,,,No,No,No,,United States,California,,93654.0,36.636638,-119.421842,25923.0,Q3,No,0.0,1.0,None,,4.09,No,No,None,0.0,No,No,No,No,No,No,,No,,No,Credit Card,20.3,,0.0,0.0,4.09,24.39,5.0,No Churn
6637,8580-QVLOC,1.0,Female,31.0,No,No,No,No,0.0,United States,California,,93660.0,36.600193,,4318.0,Q3,,0.0,27.0,,Yes,39.62,No,Yes,,2.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,2383.6,0.0,0.0,1069.74,3453.34,3.0,No Churn
6638,0017-DINOC,1.0,Female,25.0,Yes,No,Yes,No,0.0,United States,California,South Dos Palos,93665.0,36.959731,-120.65351899999999,343.0,Q3,Yes,1.0,18.0,Offer D,Yes,43.29,No,Yes,Fiber Optic,41.0,Yes,No,No,No,No,,No,Yes,Month-to-Month,No,Bank Withdrawal,74.8,1438.05,0.0,0.0,779.22,2217.27,3.0,No Churn
6639,7729-XBTWX,1.0,Female,38.0,No,,Yes,,0.0,United States,California,Tollhouse,93667.0,36.993666,-119.34826699999999,2633.0,Q3,Yes,,72.0,Offer A,Yes,,Yes,,DSL,28.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.4,6096.45,0.0,,378.0,6474.45,3.0,
6640,8059-UDZFY,,Female,55.0,No,No,Yes,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
6641,8059-UDZFY,1.0,,,,,,,,United States,California,Wishon,93669.0,37.287758000000004,-119.548156,327.0,Q3,Yes,1.0,4.0,None,No,,No,Yes,DSL,29.0,No,No,,No,,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,99.95,0.0,,0.0,99.95,4.0,No Churn
6642,7634-HLQJR,1.0,Female,42.0,No,No,No,No,0.0,United States,California,Traver,93673.0,36.456091,-119.486225,646.0,Q3,No,,,Offer C,Yes,13.93,No,No,None,0.0,No,No,No,No,No,No,,No,Two Year,No,Credit Card,,475.2,,0.0,348.25,823.45,3.0,No Churn
6643,4854-SSLTN,1.0,,27.0,Yes,No,Yes,Yes,3.0,United States,California,Squaw Valley,93675.0,36.719141,-119.20267700000001,3146.0,Q3,No,0.0,40.0,None,No,0.0,No,Yes,DSL,52.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,,2036.55,0.0,,0.0,2036.55,3.0,No Churn
6644,1834-ABKHQ,1.0,Male,47.0,No,No,Yes,No,0.0,United States,California,Fresno,93701.0,36.749403,-119.78757399999999,13858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
6645,1834-ABKHQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,No Churn
6646,1092-GANHU,1.0,Male,,No,No,No,No,,United States,California,Fresno,93703.0,36.768774,,31180.0,Q3,,0.0,14.0,Offer D,,18.48,Yes,Yes,DSL,21.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,,767.55,0.0,0.0,258.72,1026.27,4.0,
6647,1698-XFZCI,1.0,,55.0,No,No,,No,0.0,United States,California,Fresno,93705.0,36.787240000000004,-119.82781299999999,35451.0,Q3,No,0.0,39.0,Offer C,Yes,,Yes,Yes,Fiber Optic,30.0,,Yes,No,No,,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,4040.65,0.0,0.0,669.6300000000001,4710.280000000002,4.0,
6648,1498-NHTLT,1.0,Female,37.0,No,No,Yes,Yes,,United States,California,Fresno,93706.0,36.654614,,35790.0,Q3,Yes,1.0,47.0,,No,0.0,,Yes,DSL,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,Yes,Credit Card,60.0,2768.65,0.0,0.0,0.0,2768.65,3.0,No Churn
6649,1391-UBDAR,,Male,,,No,Yes,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,1391-UBDAR,1.0,,,,,,,,United States,California,Fresno,93710.0,36.822715,-119.761826,29337.0,Q3,Yes,1.0,19.0,Offer D,Yes,34.05,Yes,Yes,Fiber Optic,20.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,88.8,,0.0,0.0,,2319.3,3.0,
6651,7470-MCQTK,1.0,Female,62.0,No,,No,No,,United States,California,Fresno,93721.0,36.732694,-119.783786,6848.0,Q3,No,0.0,17.0,Offer D,Yes,44.96,Yes,Yes,Fiber Optic,29.0,No,,Yes,No,No,,No,Yes,Month-to-Month,,Bank Withdrawal,80.05,,0.0,0.0,764.32,2109.9700000000007,5.0,No Churn
6652,4568-KNYWR,1.0,Female,40.0,No,,No,No,0.0,United States,California,Fresno,93725.0,36.623632,-119.741322,21010.0,Q3,No,0.0,42.0,None,Yes,8.71,No,Yes,DSL,23.0,,Yes,,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,2077.95,0.0,0.0,365.82000000000005,2443.77,5.0,
6653,8908-NMQTX,,Female,25.0,Yes,No,Yes,Yes,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
6654,8908-NMQTX,1.0,,,,,,,,United States,California,Fresno,93727.0,36.751489,-119.68072,54701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6655,3813-DHBBB,1.0,Male,29.0,,No,Yes,No,,United States,California,Salinas,93906.0,36.722898,-121.633648,53946.0,Q3,Yes,8.0,72.0,Offer A,Yes,,Yes,Yes,Fiber Optic,59.0,,Yes,,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.4,7719.5,0.0,0.0,768.96,8488.46,4.0,
6656,0927-LCSMG,1.0,,,Yes,No,No,No,0.0,United States,California,Salinas,93907.0,36.77462,-121.66471399999999,22292.0,Q3,No,0.0,6.0,None,Yes,40.64,No,Yes,Fiber Optic,51.0,No,Yes,No,No,,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.95,514.6,0.0,0.0,243.84,758.44,5.0,No Churn
6657,6103-QCKFX,1.0,Male,29.0,Yes,,Yes,No,0.0,United States,California,Escondido,92027.0,33.141265000000004,-116.967221,48690.0,Q3,Yes,1.0,,None,Yes,23.31,Yes,Yes,DSL,51.0,No,Yes,Yes,No,Yes,Yes,Yes,,Two Year,,Bank Withdrawal,80.9,4932.5,0.0,0.0,1421.91,6354.41,,
6658,5276-KQWHG,1.0,,49.0,No,No,Yes,,2.0,United States,California,,93923.0,36.460611,-121.852507,13121.0,Q3,Yes,10.0,,None,Yes,12.57,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,,111.8,5443.65,0.0,0.0,603.36,6047.009999999998,,
6659,0836-SEYLU,1.0,Male,36.0,No,No,No,No,0.0,United States,California,Carmel Valley,93924.0,36.414611,-121.6386,6691.0,Q3,No,0.0,16.0,Offer D,Yes,33.44,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.6,330.25,0.0,0.0,535.04,865.29,3.0,No Churn
6660,0578-SKVMF,1.0,,62.0,No,No,No,No,0.0,United States,California,Gonzales,,36.52588,-121.39671899999999,,Q3,No,0.0,3.0,None,,15.59,No,Yes,Cable,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,44.6,122.7,0.0,0.0,46.77,169.47,4.0,No Churn
6661,1574-DYCWE,1.0,Female,45.0,No,No,Yes,Yes,3.0,,,,,,,,Q3,Yes,3.0,70.0,Offer A,Yes,11.36,Yes,Yes,Fiber Optic,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Credit Card,115.15,8250.0,0.0,0.0,795.1999999999998,9045.2,4.0,
6662,6179-GJPSO,1.0,Male,39.0,,,Yes,No,,United States,California,Lockwood,93932.0,35.989792,-121.05593300000001,538.0,Q3,Yes,6.0,60.0,Offer B,Yes,15.24,No,Yes,DSL,16.0,Yes,No,No,No,,No,No,Yes,One Year,,Credit Card,59.8,,0.0,0.0,914.4,,3.0,No Churn
6663,8938-UMKPI,1.0,Female,23.0,Yes,,Yes,No,0.0,,,,,,,,Q3,Yes,7.0,69.0,Offer A,Yes,22.08,Yes,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,26.3,1763.55,0.0,0.0,,3287.07,4.0,No Churn
6664,5090-EMGTC,,Male,25.0,Yes,No,Yes,Yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6665,5090-EMGTC,1.0,,,,,,,,United States,California,Pebble Beach,93953.0,36.587497,-121.94481499999999,4602.0,Q3,Yes,8.0,66.0,Offer A,Yes,,Yes,Yes,,59.0,No,,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,,5234.95,0.0,0.0,2310.66,7545.61,5.0,
6666,3212-KXOCR,1.0,Male,,No,No,Yes,Yes,3.0,United States,California,Soledad,93960.0,36.414215999999996,-121.360597,13003.0,Q3,Yes,10.0,34.0,Offer C,Yes,20.05,Yes,Yes,Fiber Optic,57.0,No,,Yes,No,No,Yes,Yes,,,,Credit Card,90.05,3097.0,0.0,0.0,681.7,3778.7,4.0,
6667,8150-QUDFX,1.0,Female,36.0,No,No,Yes,Yes,1.0,United States,California,Spreckels,93962.0,,-121.647195,407.0,Q3,,4.0,72.0,Offer A,Yes,20.56,Yes,No,,0.0,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.45,1709.1,0.0,0.0,1480.32,3189.42,3.0,
6668,2144-ESWKO,1.0,Male,64.0,No,No,Yes,Yes,,United States,California,Belmont,94002.0,37.509366,-122.306132,25566.0,Q3,Yes,7.0,31.0,Offer C,No,0.0,No,Yes,Cable,25.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.95,1848.8,0.0,,0.0,1848.8,3.0,
6669,4827-USJHP,,Male,61.0,No,,No,Yes,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6670,4827-USJHP,1.0,,,,,,,,United States,California,,94005.0,37.684694,-122.40711999999999,3635.0,Q3,No,,30.0,Offer C,Yes,4.27,Yes,No,None,,,,No,No,No,,No,,One Year,No,Bank Withdrawal,25.35,723.3,0.0,0.0,128.1,851.4,,
6671,0997-YTLNY,,Female,35.0,No,No,Yes,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
6672,0997-YTLNY,1.0,,,,,,,,United States,California,Half Moon Bay,94019.0,37.45567,-122.407992,17929.0,Q3,Yes,,65.0,Offer B,Yes,40.71,Yes,Yes,,23.0,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.05,6914.95,0.0,,2646.15,9621.1,3.0,No Churn
6673,9398-MMQTO,1.0,,,,No,Yes,Yes,1.0,United States,California,La Honda,94020.0,,-122.22416499999999,1622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6674,9398-MMQTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
6675,9912-GVSEQ,1.0,Male,33.0,No,No,No,No,0.0,United States,California,,94021.0,37.266388,-122.26308,148.0,Q3,No,0.0,6.0,None,Yes,10.54,No,No,None,0.0,No,No,No,No,No,No,No,,One Year,No,,19.15,124.4,0.0,0.0,63.24,187.64,,
6676,2160-GPFXD,,Female,,No,No,No,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
6677,2160-GPFXD,1.0,,,,,,,,United States,California,,94022.0,37.349546000000004,-122.13435600000001,18486.0,Q3,No,0.0,2.0,None,No,0.0,No,Yes,Cable,21.0,No,Yes,No,,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,51.4,96.8,0.0,0.0,0.0,96.8,5.0,No Churn
6678,7379-FNIUJ,1.0,Male,61.0,No,No,Yes,Yes,3.0,United States,California,Los Altos,,37.352911,-122.093002,,Q3,No,0.0,53.0,,Yes,,Yes,,Cable,26.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,71.85,3827.9,,0.0,1460.6799999999996,5288.58,4.0,No Churn
6679,3071-VBYPO,1.0,Female,34.0,No,No,Yes,Yes,,,,,,,,,Q3,Yes,2.0,61.0,Offer B,,42.85,No,Yes,DSL,11.0,Yes,No,No,No,No,No,No,,,Yes,Bank Withdrawal,49.7,2961.4,0.0,0.0,2613.85,5575.25,3.0,
6680,4742-TXUEX,1.0,Female,,No,No,No,No,0.0,United States,California,Millbrae,94030.0,37.601248,-122.403099,20350.0,Q3,No,,13.0,Offer D,Yes,38.4,Yes,Yes,DSL,23.0,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,78.75,995.35,0.0,,499.2,1544.55,4.0,
6681,0096-BXERS,1.0,Female,,No,No,Yes,No,0.0,United States,California,Moss Beach,94038.0,37.515556,-122.502311,3064.0,Q3,Yes,9.0,2.0,None,Yes,7.49,,Yes,Fiber Optic,,No,No,No,No,No,No,No,,,Yes,Credit Card,70.4,,0.0,0.0,14.98,169.78,,
6682,7754-IXRMC,1.0,Female,50.0,No,,No,No,0.0,United States,California,Mountain View,94041.0,37.388349,-122.075299,13483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6683,7754-IXRMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
6684,6968-GMKPR,1.0,,26.0,Yes,No,Yes,Yes,2.0,United States,California,Pacifica,,37.573633,-122.45516699999999,,Q3,Yes,1.0,,Offer A,Yes,,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,103.95,7517.7,,0.0,3306.96,,,No Churn
6685,4819-HJPIW,1.0,Male,,No,No,Yes,No,0.0,United States,California,Pescadero,,,-122.297533,,Q3,Yes,2.0,63.0,Offer B,Yes,38.36,No,No,None,0.0,No,No,,No,No,,No,No,Two Year,Yes,Bank Withdrawal,19.95,1234.8,,0.0,2416.68,3651.48,3.0,No Churn
6686,5126-RCXYW,1.0,Male,19.0,Yes,No,Yes,No,0.0,,,,,,,,Q3,Yes,4.0,,Offer B,Yes,30.51,Yes,Yes,Fiber Optic,41.0,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,,Bank Withdrawal,96.1,6001.45,0.0,0.0,1891.62,7893.07,4.0,
6687,5125-CNDSP,1.0,Female,34.0,,No,No,,0.0,United States,California,San Bruno,94066.0,37.624435999999996,-122.43066100000001,39566.0,Q3,No,0.0,15.0,,Yes,26.54,Yes,Yes,DSL,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,,0.0,,398.1,,4.0,
6688,0404-AHASP,1.0,Female,38.0,No,No,No,,,United States,California,San Carlos,94070.0,37.497915,,28098.0,Q3,No,0.0,55.0,Offer B,Yes,3.62,No,Yes,DSL,17.0,Yes,No,No,No,No,No,No,Yes,,Yes,Credit Card,50.55,2832.75,0.0,0.0,199.1,3031.85,3.0,No Churn
6689,2801-NISEI,1.0,,24.0,Yes,No,No,No,0.0,,,,,,,,Q3,No,0.0,,Offer B,Yes,25.91,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.45,1336.35,0.0,,1580.51,,4.0,No Churn
6690,1336-EZFZY,1.0,Female,,No,No,Yes,No,0.0,United States,California,Sunnyvale,94087.0,,-122.03731100000002,50070.0,Q3,Yes,7.0,71.0,Offer A,Yes,19.9,Yes,Yes,DSL,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Two Year,No,Credit Card,89.3,6388.65,0.0,0.0,1412.9,7801.549999999998,3.0,No Churn
6691,7108-DGVUU,1.0,Male,33.0,No,No,No,No,0.0,United States,California,San Francisco,94102.0,,-122.419233,28998.0,Q3,No,0.0,35.0,Offer C,Yes,4.24,,No,None,0.0,No,No,,No,No,No,No,No,Two Year,No,Credit Card,19.25,677.9,0.0,0.0,148.4,826.3,4.0,No Churn
6692,9137-NOQKA,1.0,Female,53.0,No,No,No,No,0.0,United States,California,San Francisco,,37.773146999999994,-122.41128700000002,,Q3,No,0.0,17.0,,Yes,41.78,No,Yes,,16.0,No,No,No,No,No,,No,,Month-to-Month,No,Bank Withdrawal,70.5,1165.6,,0.0,710.26,1875.86,3.0,No Churn
6693,4646-QZXTF,,Female,21.0,,No,Yes,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
6694,4646-QZXTF,1.0,,,,,,,,United States,California,San Francisco,94105.0,37.789168,-122.395009,2066.0,Q3,Yes,1.0,47.0,,Yes,45.9,,No,None,,,No,No,,No,No,No,No,Two Year,No,Bank Withdrawal,19.65,921.55,0.0,0.0,2157.3,3078.8499999999995,5.0,No Churn
6695,6664-FPDAC,1.0,Female,40.0,No,No,,Yes,,United States,California,San Francisco,,37.801776000000004,-122.402293,,Q3,Yes,4.0,44.0,Offer B,Yes,24.71,Yes,,Fiber Optic,27.0,No,Yes,Yes,No,No,Yes,Yes,No,One Year,,,94.4,4295.35,0.0,40.0,1087.24,5422.59,5.0,No Churn
6696,5832-TRLPB,1.0,Female,25.0,Yes,No,Yes,No,,,,,,,,,Q3,Yes,1.0,65.0,Offer B,Yes,1.29,No,Yes,DSL,51.0,Yes,Yes,Yes,No,No,Yes,Yes,,Two Year,No,,71.0,4386.2,0.0,,83.85000000000002,4470.05,,
6697,5136-GFPMB,1.0,Male,40.0,No,No,No,,0.0,United States,California,San Francisco,94123.0,37.800253999999995,-122.436975,22920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6698,5136-GFPMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
6699,7255-SSFBC,,Male,19.0,Yes,No,Yes,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
6700,7255-SSFBC,1.0,,,,,,,,United States,California,,,37.731505,-122.38453200000001,,Q3,Yes,3.0,33.0,Offer C,Yes,15.89,No,Yes,DSL,52.0,Yes,Yes,No,Yes,No,No,No,,Two Year,Yes,Credit Card,61.05,,0.0,0.0,524.37,,3.0,No Churn
6701,1941-HOSAM,1.0,Female,40.0,No,No,No,No,0.0,United States,California,San Francisco,94129.0,37.797526,,2240.0,Q3,No,0.0,34.0,Offer C,Yes,,No,Yes,DSL,23.0,Yes,No,,,Yes,Yes,Yes,,One Year,Yes,Bank Withdrawal,79.95,2727.3,0.0,0.0,180.88,2908.1800000000007,4.0,No Churn
6702,8979-CAMGB,,Female,40.0,No,No,Yes,Yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
6703,8979-CAMGB,1.0,,,,,,,,United States,California,San Francisco,94130.0,37.820894,-122.369725,1458.0,Q3,Yes,,,Offer D,Yes,15.33,No,No,,,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.7,263.65,0.0,0.0,,478.27,4.0,No Churn
6704,5600-PDUJF,1.0,Female,27.0,Yes,No,No,No,0.0,United States,California,,94131.0,37.746699,-122.44283300000001,27906.0,Q3,No,0.0,13.0,Offer D,Yes,22.01,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.3,275.4,0.0,0.0,286.13,561.53,4.0,No Churn
6705,9938-PRCVK,,Male,22.0,Yes,No,Yes,Yes,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
6706,9938-PRCVK,1.0,,,,,,,,United States,California,San Francisco,94133.0,37.802071000000005,-122.411004,26831.0,Q3,Yes,1.0,,None,Yes,48.02,Yes,No,None,0.0,No,No,,No,,No,No,No,One Year,No,Credit Card,24.35,,0.0,0.0,1104.46,1642.96,,No Churn
6707,5046-NUHWD,1.0,Female,33.0,No,No,,Yes,3.0,United States,California,San Francisco,,37.721052,-122.413573,,Q3,Yes,10.0,47.0,Offer B,Yes,,No,No,None,0.0,No,No,No,No,No,No,,No,Two Year,No,Credit Card,19.75,948.9,0.0,0.0,1952.38,2901.28,,No Churn
6708,5857-XRECV,1.0,Male,35.0,No,No,No,Yes,3.0,United States,California,Palo Alto,94301.0,37.444314,-122.149996,16198.0,Q3,No,0.0,17.0,None,,45.61,No,Yes,DSL,53.0,Yes,No,No,No,No,No,,Yes,Month-to-Month,Yes,Credit Card,50.3,846.8,0.0,0.0,775.37,1622.17,3.0,No Churn
6709,1077-HUUJM,1.0,Male,38.0,No,,No,No,0.0,United States,California,,,37.590421,-122.306467,,Q3,No,0.0,10.0,None,Yes,49.04,No,Yes,Cable,23.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,,,,0.0,490.4,,4.0,No Churn
6710,5274-XHAKY,1.0,Female,32.0,No,No,Yes,Yes,2.0,United States,California,San Mateo,94404.0,,,31882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711,5274-XHAKY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
6712,2595-KIWPV,,Male,39.0,No,No,Yes,Yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
6713,2595-KIWPV,1.0,,,,,,,,United States,California,Alameda,94502.0,37.724817,-122.22436299999998,13996.0,Q3,Yes,9.0,71.0,Offer A,Yes,18.99,Yes,,None,,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.9,1626.4,0.0,0.0,1348.29,2974.69,4.0,No Churn
6714,8873-TMKGR,1.0,Female,22.0,Yes,No,Yes,Yes,,United States,California,Danville,,37.791481,-121.903253,,Q3,Yes,3.0,33.0,Offer C,Yes,1.71,Yes,No,None,0.0,,No,,No,No,No,No,,One Year,No,Credit Card,24.15,,0.0,0.0,56.43,856.7299999999998,4.0,
6715,7638-QVMVY,1.0,Female,19.0,Yes,,Yes,No,0.0,United States,California,Benicia,,38.113533000000004,-122.11926000000001,,Q3,Yes,4.0,9.0,None,Yes,12.59,No,Yes,Cable,76.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.85,466.6,0.0,,113.31,579.9100000000002,4.0,No Churn
6716,5590-BYNII,1.0,Male,61.0,No,No,Yes,,0.0,United States,California,Bethel Island,94511.0,38.050558,-121.646924,2379.0,Q3,Yes,3.0,,Offer B,Yes,18.02,Yes,Yes,Fiber Optic,3.0,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,91.6,4627.8,,,937.04,5624.84,3.0,
6717,1768-HNVGJ,1.0,,25.0,,No,No,No,,United States,California,Birds Landing,94512.0,38.140719,-121.838298,138.0,Q3,No,,,Offer A,Yes,8.39,Yes,Yes,Fiber Optic,59.0,No,Yes,,No,,Yes,Yes,Yes,One Year,No,Bank Withdrawal,,6838.6,0.0,0.0,587.3000000000002,7425.9000000000015,5.0,No Churn
6718,2058-DCJBE,1.0,Male,60.0,No,No,No,,0.0,United States,California,Brentwood,94513.0,,-121.682472,26577.0,Q3,No,0.0,1.0,None,,15.2,No,Yes,Fiber Optic,2.0,No,Yes,,,No,Yes,Yes,Yes,Month-to-Month,Yes,,85.0,85.0,0.0,0.0,15.2,100.2,,
6719,0616-ATFGB,1.0,,,,No,No,,0.0,United States,California,,94515.0,38.629618,-122.593216,7384.0,Q3,No,0.0,,Offer E,Yes,42.95,,Yes,DSL,9.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,,44.3,44.3,0.0,0.0,42.95,87.25,,No Churn
6720,0936-NQLJU,1.0,,,,No,,,0.0,,,,,,,,Q3,,0.0,,Offer B,Yes,42.9,Yes,Yes,Fiber Optic,14.0,No,Yes,No,No,,,No,Yes,One Year,,,80.2,4297.6,0.0,,2230.8,6528.4,,No Churn
6721,8469-SNFFH,1.0,,29.0,Yes,No,No,No,0.0,United States,California,Concord,94519.0,37.990118,-122.012188,18650.0,Q3,No,0.0,6.0,Offer E,,45.67,,Yes,DSL,71.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,,Credit Card,60.9,414.1,0.0,,274.02,,5.0,No Churn
6722,8515-OCTJS,1.0,Male,47.0,No,No,Yes,No,0.0,United States,California,,94520.0,38.013825,-122.039144,36186.0,Q3,Yes,3.0,7.0,Offer E,,0.0,No,Yes,DSL,17.0,,Yes,No,No,No,No,No,Yes,Month-to-Month,No,,34.2,256.6,,0.0,,256.6,4.0,No Churn
6723,3797-FKOGQ,1.0,Female,19.0,Yes,No,No,No,0.0,United States,California,Pleasant Hill,94523.0,37.953379999999996,-122.07688600000002,32685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
6724,3797-FKOGQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,No Churn
6725,9084-OAYKL,1.0,Male,34.0,No,No,Yes,Yes,,United States,California,Crockett,94525.0,,-122.22841499999998,3193.0,Q3,,6.0,25.0,,Yes,37.97,No,Yes,DSL,22.0,Yes,,No,Yes,No,,No,Yes,Month-to-Month,No,Bank Withdrawal,,1296.8,0.0,0.0,949.25,2246.05,4.0,No Churn
6726,9958-MEKUC,1.0,Male,19.0,Yes,No,No,No,0.0,United States,California,Danville,94526.0,,-121.977203,32873.0,Q3,No,0.0,69.0,Offer A,,42.49,No,No,None,0.0,No,No,No,No,,No,No,No,Two Year,Yes,,19.1,1268.85,0.0,0.0,2931.81,4200.66,,No Churn
6727,5445-UTODQ,,Female,30.0,No,No,No,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
